application_id,NIK,cif_number,application_date,customer_type,company_name,legal_entity,owner_name,owner_gender,owner_age,owner_marital_status,owner_education,province,city,district,region,branch_name,industry,sub_industry,business_age_year,employee_count,monthly_turnover_est,transaction_frequency_monthly,loan_requested,jenis_kredit_diajukan,tenor_diajukan_bulan,tujuan_penggunaan_kredit,collateral_type,collateral_location,collateral_province,collateral_city,collateral_size_m2,collateral_market_value,collateral_liquidation_value,collateral_ratio,certificate_type,ownership_match,estimated_dsr,eligibility_score,label,rm_id
APP202601580,3671011105721580,CIF1001580,2026-04-07,UMKM,UD Santoso Jaya,UD,Hadi Wibowo,L,54,Cerai Mati,SMA/SMK,Banten,Tangerang,Sukmajaya,Region 1,KCP Depok Margonda,Pertanian,Peternakan Ayam,7,29,1535127,191,1000000000,KI,48,Pengembangan lahan/kandang usaha Peternakan Ayam,Ruko,"Kramat Jati, Jakarta Timur",DKI Jakarta,Jakarta Timur,680.2,7672395000,6137916000,7.67,SHM,Ya,3.0,0.675,Diterima,RM0015
APP202601581,3275010709871581,CIF1001581,2025-10-25,UMKM,UD Santoso Makmur,PT,Yusuf Handoko,L,39,Cerai Mati,S1,Jawa Barat,Bekasi,Kramat Jati,Region 4,KCP Tangerang BSD,Perdagangan,Toko Sembako,4,35,1926582,157,75000000,KI,54,Perluasan/renovasi tempat usaha Toko Sembako,Ruko,"Margahayu, Bekasi",Jawa Barat,Bekasi,141.3,770151000,616120800,10.27,SHM,Ya,3.0,0.625,Diterima,RM0021
APP202601582,3671010811991582,CIF1001582,2025-03-24,UMKM,UD Tanjung Makmur,PT,Fajar Permana,L,27,Belum Menikah,SMA/SMK,Banten,Tangerang,Kramat Jati,Region 1,KCP Tangerang BSD,Perdagangan,Toko Alat Tulis,18,52,1576877,37,500000000,KMK,24,Modal kerja pembelian stok barang dagangan Toko Alat Tulis,Rumah,"Cakung Barat, Jakarta Timur",DKI Jakarta,Jakarta Timur,397.2,3230148000,2584118400,6.46,SHM,Ya,3.0,0.77,Diterima,RM0021
APP202601583,3671010209801583,CIF1001583,2026-02-12,UMKM,PT Permana Mandiri,CV,Sutrisno Rahman,L,46,Menikah,S1,Banten,Tangerang,Serpong,Region 3,KCP Kelapa Gading,Perdagangan,Grosir Pakaian,8,54,796565,119,1000000000,KMK,24,Modal kerja pembelian stok barang dagangan Grosir Pakaian,Ruko,"Cakung Barat, Jakarta Timur",DKI Jakarta,Jakarta Timur,765.8,6409776000,5127820800,6.41,SHM,Ya,3.0,0.764,Diterima,RM0005
APP202601584,3674014604691584,CIF1001584,2025-07-30,UMKM,UD Rahman Mandiri,UD,Melati Handoko,P,57,Menikah,S1,Jawa Barat,Tangerang Selatan,Serpong,Region 3,KCP Kemang,Manufaktur,Furniture,16,76,2104350,108,750000000,KI,48,Pembelian mesin produksi tambahan usaha Furniture,Ruko,"Tebet Timur, Jakarta Selatan",DKI Jakarta,Jakarta Selatan,341.2,6214895000,4971916000,8.29,SHM,Ya,3.0,0.744,Diterima,RM0031
APP202601585,3172015909701585,CIF1001585,2026-08-15,UMKM,CV Kurniawan Sejahtera,CV,Fitri Situmorang,P,56,Menikah,S2,DKI Jakarta,Jakarta Utara,Sukmajaya,Region 2,KCP Kelapa Gading,Pertanian,Distributor Hasil Tani,7,41,5019426,67,500000000,KUR,36,Tambahan modal kerja usaha Distributor Hasil Tani,Tanah,"Kelapa Gading Barat, Jakarta Utara",DKI Jakarta,Jakarta Utara,349.1,7976935000,6381548000,15.95,HGB,Ya,3.0,0.754,Diterima,RM0006
APP202601586,3671014904891586,CIF1001586,2025-09-09,UMKM,CV Handoko Mandiri,UD,Rita Permana,P,37,Cerai Mati,SMA/SMK,Banten,Tangerang,Serpong,Region 4,KCP Bekasi Barat,Jasa,Bengkel,14,33,1426459,74,200000000,KUR,30,Tambahan modal kerja usaha Bengkel,Tanah,"Margahayu, Bekasi",Jawa Barat,Bekasi,343.2,2436720000,1949376000,12.18,SHM,Ya,3.0,0.415,Ditolak,RM0010
APP202601587,3671014504991587,CIF1001587,2026-07-15,UMKM,PT Nugroho Mandiri,UD,Lina Wibowo,P,27,Belum Menikah,D3,Banten,Tangerang,Cengkareng,Region 3,KCP Bekasi Barat,Kuliner,Warung Makan,19,40,1087139,169,750000000,KMK,18,Modal kerja pembelian bahan baku harian usaha Warung Makan,Gudang,"Gunung, Jakarta Selatan",DKI Jakarta,Jakarta Selatan,699.5,18254151000,14603320800,24.34,HGB,Ya,3.0,0.703,Diterima,RM0011
APP202601588,3671016805801588,CIF1001588,2025-05-11,UMKM,CV Permana Sejahtera,UD,Nina Kusuma,P,46,Cerai Hidup,SMA/SMK,Banten,Tangerang,Bekasi Timur,Region 1,KCP Bogor Baranangsiang,Pertanian,Peternakan Ayam,3,70,2296179,72,200000000,KI,42,Pengembangan lahan/kandang usaha Peternakan Ayam,Tanah,"Paledang, Bogor",Jawa Barat,Bogor,344.6,2770584000,2216467200,13.85,HGB,Ya,3.0,0.48,Ditolak,RM0020
APP202601589,3173011001771589,CIF1001589,2025-01-19,UMKM,UD Handoko Makmur,PT,Taufik Simanjuntak,L,49,Cerai Mati,SMA/SMK,DKI Jakarta,Jakarta Barat,Tebet,Region 1,KCP Cikini,Kuliner,Restoran,12,43,5177699,102,75000000,KUR,24,Tambahan modal kerja usaha Restoran,Ruko,"Gunung, Jakarta Selatan",DKI Jakarta,Jakarta Selatan,576.2,12957890000,10366312000,172.77,SHM,Ya,1.01,0.389,Ditolak,RM0025
APP202601590,3172016701001590,CIF1001590,2026-01-22,UMKM,CV Handoko Abadi,UD,Siti Rahman,P,26,Cerai Hidup,S2,DKI Jakarta,Jakarta Utara,Serpong,Region 4,KCP Depok Margonda,Jasa,Laundry,8,57,1608579,80,1000000000,KI,48,Pembelian peralatan/mesin usaha Laundry,Ruko,"Cakung Barat, Jakarta Timur",DKI Jakarta,Jakarta Timur,142.2,1208394000,966715200,1.21,HGB,Ya,3.0,0.441,Ditolak,RM0013
APP202601591,3671014301011591,CIF1001591,2025-03-16,UMKM,PT Susanto Makmur,UD,Indah Kurniawan,P,25,Cerai Hidup,S1,Banten,Tangerang,Bekasi Timur,Region 1,KCP Tebet,Perdagangan,Distributor Bahan Bangunan,1,16,3188680,165,75000000,KI,42,Perluasan/renovasi tempat usaha Distributor Bahan Bangunan,Gudang,"Sukabumi Selatan, Jakarta Barat",DKI Jakarta,Jakarta Barat,359.4,4980852000,3984681600,66.41,HGB,Ya,3.0,0.831,Diterima,RM0003
APP202601592,3671013101821592,CIF1001592,2026-06-02,UMKM,CV Hutapea Sejahtera,UD,Slamet Panjaitan,L,44,Menikah,S2,Banten,Tangerang,Cengkareng,Region 2,KCP Depok Margonda,Manufaktur,Konveksi,14,46,933854,119,200000000,KI,36,Pembelian mesin produksi tambahan usaha Konveksi,Gudang,"Menteng, Jakarta Pusat",DKI Jakarta,Jakarta Pusat,232.3,7721540000,6177232000,38.61,SHM,Ya,3.0,0.429,Ditolak,RM0014
APP202601593,3671011206651593,CIF1001593,2026-01-29,UMKM,PT Panjaitan Jaya,PT,Sutrisno Tanjung,L,61,Menikah,S1,Banten,Tangerang,Kramat Jati,Region 4,KCP Pluit,Manufaktur,Pengolahan Makanan Ringan,19,77,929272,125,1000000000,KI,42,Pembelian mesin produksi tambahan usaha Pengolahan Makanan Ringan,Rumah,"Cikini, Jakarta Pusat",DKI Jakarta,Jakarta Pusat,712.7,17134263000,13707410400,17.13,SHM,Ya,3.0,0.647,Diterima,RM0034
APP202601594,3671016410651594,CIF1001594,2025-09-21,UMKM,UD Saputra Sejahtera,UD,Putri Susanto,P,61,Belum Menikah,S2,Banten,Tangerang,Kramat Jati,Region 3,KCP Bekasi Barat,Kuliner,Warung Makan,10,39,3447294,182,100000000,KMK,12,Modal kerja pembelian bahan baku harian usaha Warung Makan,Ruko,"Kelapa Gading Barat, Jakarta Utara",DKI Jakarta,Jakarta Utara,320.6,4886147000,3908917600,48.86,HGB,Tidak,3.0,0.831,Diterima,RM0011
APP202601595,3276010510921595,CIF1001595,2026-03-13,UMKM,UD Firmansyah Sejahtera,CV,Eko Handoko,L,34,Belum Menikah,SMA/SMK,Jawa Barat,Depok,Kramat Jati,Region 3,KCP Kelapa Gading,Jasa,Laundry,9,19,1937158,164,1000000000,KI,42,Pembelian peralatan/mesin usaha Laundry,Rumah,"Menteng, Jakarta Pusat",DKI Jakarta,Jakarta Pusat,179.4,7333941000,5867152800,7.33,SHM,Ya,3.0,0.591,Diterima,RM0007
APP202601596,3174015101651596,CIF1001596,2025-03-30,UMKM,PT Saputra Sejahtera,UD,Retno Halim,P,61,Cerai Hidup,S2,DKI Jakarta,Jakarta Selatan,Tebet,Region 1,KCP Cibubur,Perdagangan,Distributor Bahan Bangunan,9,26,1016725,81,750000000,KMK,24,Modal kerja pembelian stok barang dagangan Distributor Bahan Bangunan,Ruko,"Duren Tiga, Jakarta Selatan",DKI Jakarta,Jakarta Selatan,675.4,10903671000,8722936800,14.54,HGB,Ya,3.0,0.708,Diterima,RM0038
APP202601597,3271011005691597,CIF1001597,2025-09-28,UMKM,CV Pratama Makmur,CV,Budi Halim,L,57,Menikah,SMA/SMK,Jawa Barat,Bogor,Bekasi Timur,Region 1,KCP Depok Margonda,Jasa,Bengkel,5,6,1233357,101,1000000000,KI,48,Pembelian peralatan/mesin usaha Bengkel,Tanah,"Cakung Barat, Jakarta Timur",DKI Jakarta,Jakarta Timur,274.4,3243408000,2594726400,3.24,SHM,Ya,3.0,0.741,Diterima,RM0015
APP202601598,3174016310881598,CIF1001598,2025-07-16,UMKM,PT Suryadi Abadi,CV,Suryani Panjaitan,P,38,Belum Menikah,S2,DKI Jakarta,Jakarta Selatan,Tebet,Region 3,KCP Bekasi Barat,Perdagangan,Toko Alat Tulis,16,30,1162342,126,50000000,KUR,12,Tambahan modal kerja usaha Toko Alat Tulis,Rumah,"Poris Plawad, Tangerang",Banten,Tangerang,515.0,2907612000,2326089600,58.15,SHM,Ya,3.0,0.744,Diterima,RM0012
APP202601599,3174015205751599,CIF1001599,2026-01-04,UMKM,PT Santoso Abadi,UD,Maya Hutapea,P,51,Cerai Hidup,S1,DKI Jakarta,Jakarta Selatan,Bekasi Timur,Region 3,KCP Tebet,Manufaktur,Pengolahan Makanan Ringan,9,39,4215574,137,200000000,KMK,18,Modal kerja pembelian bahan baku produksi Pengolahan Makanan Ringan,Ruko,"Poris Plawad, Tangerang",Banten,Tangerang,579.6,3610668000,2888534400,18.05,SHM,Ya,3.0,0.794,Diterima,RM0001
APP202601600,3271016405721600,CIF1001600,2025-07-14,UMKM,CV Permana Sejahtera,PT,Ika Rahman,P,54,Cerai Mati,S1,Jawa Barat,Bogor,Cengkareng,Region 4,KCP Cibubur,Transportasi,Rental Kendaraan,15,51,3292466,196,300000000,KI,60,Pembelian armada kendaraan tambahan usaha Rental Kendaraan,Rumah,"Tebet Timur, Jakarta Selatan",DKI Jakarta,Jakarta Selatan,518.7,10113249000,8090599200,33.71,SHM,Ya,3.0,0.436,Ditolak,RM0038
APP202601601,3276014704731601,CIF1001601,2026-03-15,UMKM,CV Permana Sejahtera,PT,Wulan Gunawan,P,53,Cerai Hidup,S1,Jawa Barat,Depok,Serpong,Region 1,KCP Bekasi Barat,Kuliner,Warung Makan,15,66,939159,46,100000000,KMK,18,Modal kerja pembelian bahan baku harian usaha Warung Makan,Rumah,"Cakung Barat, Jakarta Timur",DKI Jakarta,Jakarta Timur,472.6,4042587000,3234069600,40.43,HGB,Ya,3.0,0.671,Diterima,RM0011
APP202601602,3674015410781602,CIF1001602,2025-03-19,UMKM,UD Kusuma Mandiri,UD,Retno Santoso,P,48,Belum Menikah,D3,Jawa Barat,Tangerang Selatan,Cengkareng,Region 2,KCP Kelapa Gading,Pertanian,Peternakan Ayam,10,47,975023,75,500000000,KUR,24,Tambahan modal kerja usaha Peternakan Ayam,Tanah,"Pluit, Jakarta Utara",DKI Jakarta,Jakarta Utara,371.7,10652922000,8522337600,21.31,SHM,Ya,3.0,0.702,Diterima,RM0008
APP202601603,3171016112881603,CIF1001603,2025-05-09,UMKM,PT Gunawan Makmur,UD,Ratna Pratama,P,38,Cerai Hidup,S1,DKI Jakarta,Jakarta Pusat,Cengkareng,Region 1,KCP Kemang,Jasa,Jasa Konstruksi Kecil,14,48,1969723,175,300000000,KI,54,Pembelian peralatan/mesin usaha Jasa Konstruksi Kecil,Tanah,"Margahayu, Bekasi",Jawa Barat,Bekasi,60.4,428236000,342588800,1.43,HGB,Ya,3.0,0.596,Diterima,RM0032
APP202601604,3671012402651604,CIF1001604,2026-02-17,UMKM,PT Kurniawan Sejahtera,UD,Rizky Pratama,L,61,Cerai Mati,D3,Banten,Tangerang,Tebet,Region 1,KCP Pluit,Perdagangan,Toko Alat Tulis,5,44,2227828,101,50000000,KUR,30,Tambahan modal kerja usaha Toko Alat Tulis,Tanah,"Cengkareng Barat, Jakarta Barat",DKI Jakarta,Jakarta Barat,201.9,3454509000,2763607200,69.09,SHM,Ya,1.89,0.752,Diterima,RM0036
APP202601605,3671013005931605,CIF1001605,2026-06-09,UMKM,CV Setiawan Jaya,CV,Krisna Situmorang,L,33,Cerai Hidup,D3,Banten,Tangerang,Sukmajaya,Region 3,KCP Depok Margonda,Perdagangan,Distributor Bahan Bangunan,16,20,4663641,39,200000000,KUR,18,Tambahan modal kerja usaha Distributor Bahan Bangunan,Ruko,"Pluit, Jakarta Utara",DKI Jakarta,Jakarta Utara,272.2,4482263000,3585810400,22.41,SHM,Ya,3.0,0.718,Diterima,RM0015
APP202601606,3171016103911606,CIF1001606,2025-04-29,UMKM,CV Simanjuntak Abadi,UD,Dian Gunawan,P,35,Cerai Hidup,D3,DKI Jakarta,Jakarta Pusat,Bekasi Timur,Region 2,KCP Bogor Baranangsiang,Perdagangan,Toko Alat Tulis,14,40,1138379,132,75000000,KMK,24,Modal kerja pembelian stok barang dagangan Toko Alat Tulis,Ruko,"Tebet Timur, Jakarta Selatan",DKI Jakarta,Jakarta Selatan,661.5,11154666000,8923732800,148.73,HGB,Ya,3.0,0.663,Diterima,RM0017
APP202601607,3173016712671607,CIF1001607,2025-04-25,UMKM,UD Kurniawan Sejahtera,UD,Maya Simanjuntak,P,59,Menikah,S1,DKI Jakarta,Jakarta Barat,Cengkareng,Region 2,KCP Cibubur,Transportasi,Ekspedisi Kecil,7,13,3518097,197,200000000,KUR,36,Tambahan modal kerja usaha Ekspedisi Kecil,Tanah,"Margahayu, Bekasi",Jawa Barat,Bekasi,287.1,2072862000,1658289600,10.36,HGB,Ya,3.0,0.763,Diterima,RM0040
APP202601608,3271016602861608,CIF1001608,2026-01-01,UMKM,CV Setiawan Mandiri,CV,Novi Suryadi,P,40,Cerai Mati,S2,Jawa Barat,Bogor,Kramat Jati,Region 2,KCP Cikini,Pertanian,Peternakan Ayam,14,47,3160667,111,50000000,KUR,12,Tambahan modal kerja usaha Peternakan Ayam,Tanah,"Bintara, Bekasi",Jawa Barat,Bekasi,168.9,1597794000,1278235200,31.96,HGB,Ya,1.58,0.66,Diterima,RM0026
APP202601609,3175015701911609,CIF1001609,2026-06-15,UMKM,CV Panjaitan Jaya,PT,Ani Suryadi,P,35,Belum Menikah,S2,DKI Jakarta,Jakarta Timur,Cengkareng,Region 3,KCP Bekasi Barat,Manufaktur,Konveksi,17,29,1316063,155,75000000,KI,48,Pembelian mesin produksi tambahan usaha Konveksi,Tanah,"Rawa Buntu, Tangerang Selatan",Jawa Barat,Tangerang Selatan,174.4,1911424000,1529139200,25.49,SHM,Ya,3.0,0.455,Ditolak,RM0012
APP202601610,3275012112741610,CIF1001610,2025-07-21,UMKM,PT Simanjuntak Jaya,UD,Eko Nugroho,L,52,Belum Menikah,S2,Jawa Barat,Bekasi,Tebet,Region 1,KCP Depok Margonda,Jasa,Bengkel,16,14,511723,131,300000000,KI,54,Pembelian peralatan/mesin usaha Bengkel,Rumah,"Margahayu, Bekasi",Jawa Barat,Bekasi,666.6,3771559000,3017247200,12.57,SHM,Ya,3.0,0.811,Diterima,RM0013
APP202601611,3671012802841611,CIF1001611,2026-07-20,UMKM,UD Firmansyah Mandiri,CV,Fauzi Tanjung,L,42,Cerai Hidup,S1,Banten,Tangerang,Sukmajaya,Region 2,KCP Bogor Baranangsiang,Transportasi,Ekspedisi Kecil,6,18,2470493,171,150000000,KI,42,Pembelian armada kendaraan tambahan usaha Ekspedisi Kecil,Rumah,"Poris Plawad, Tangerang",Banten,Tangerang,712.9,3811662000,3049329600,25.41,HGB,Ya,2.18,0.615,Diterima,RM0018
APP202601612,3276010706651612,CIF1001612,2026-05-20,UMKM,UD Hutapea Makmur,PT,Ahmad Rahman,L,61,Menikah,S2,Jawa Barat,Depok,Cengkareng,Region 4,KCP Cibubur,Jasa,Percetakan,5,16,1578876,71,100000000,KUR,18,Tambahan modal kerja usaha Percetakan,Ruko,"Rawa Buntu, Tangerang Selatan",Jawa Barat,Tangerang Selatan,233.0,1867185000,1493748000,18.67,HGB,Ya,3.0,0.76,Diterima,RM0037
APP202601613,3271016404021613,CIF1001613,2025-12-31,UMKM,PT Siregar Sejahtera,PT,Lina Susanto,P,24,Menikah,D3,Jawa Barat,Bogor,Tebet,Region 2,KCP Cikini,Kuliner,Warung Makan,6,45,3024935,124,1000000000,KMK,18,Modal kerja pembelian bahan baku harian usaha Warung Makan,Ruko,"Kelapa Gading Barat, Jakarta Utara",DKI Jakarta,Jakarta Utara,465.7,6962816000,5570252800,6.96,SHM,Ya,3.0,0.749,Diterima,RM0028
APP202601614,3276015402781614,CIF1001614,2026-01-24,UMKM,CV Gunawan Abadi,PT,Ika Lubis,P,48,Belum Menikah,S2,Jawa Barat,Depok,Serpong,Region 3,KCP Cikini,Manufaktur,Furniture,17,8,2422604,197,1000000000,KMK,18,Modal kerja pembelian bahan baku produksi Furniture,Tanah,"Rawa Buntu, Tangerang Selatan",Jawa Barat,Tangerang Selatan,170.7,2345418000,1876334400,2.35,SHM,Ya,3.0,0.777,Diterima,RM0025
APP202601615,3276014206741615,CIF1001615,2026-02-03,UMKM,CV Hutapea Mandiri,UD,Rita Kurniawan,P,52,Menikah,S2,Jawa Barat,Depok,Cengkareng,Region 2,KCP Bogor Baranangsiang,Jasa,Jasa Konstruksi Kecil,14,79,1704321,53,500000000,KI,42,Pembelian peralatan/mesin usaha Jasa Konstruksi Kecil,Tanah,"Cakung Barat, Jakarta Timur",DKI Jakarta,Jakarta Timur,171.1,2128484000,1702787200,4.26,SHM,Ya,3.0,0.66,Diterima,RM0017
APP202601616,3174011611881616,CIF1001616,2025-02-06,UMKM,UD Tanjung Abadi,PT,Anton Wijaya,L,38,Cerai Hidup,SMA/SMK,DKI Jakarta,Jakarta Selatan,Serpong,Region 3,KCP Cikini,Jasa,Laundry,7,70,2836178,91,300000000,KUR,12,Tambahan modal kerja usaha Laundry,Tanah,"Bintara, Bekasi",Jawa Barat,Bekasi,213.0,1821150000,1456920000,6.07,SHM,Ya,3.0,0.306,Ditolak,RM0027
APP202601617,3172010109911617,CIF1001617,2025-06-05,UMKM,CV Hidayat Sejahtera,UD,Rizky Hutapea,L,35,Cerai Mati,S1,DKI Jakarta,Jakarta Utara,Serpong,Region 4,KCP Kelapa Gading,Kuliner,Katering,16,30,2164432,57,750000000,KI,42,Renovasi & penambahan peralatan usaha Katering,Ruko,"Tebet Timur, Jakarta Selatan",DKI Jakarta,Jakarta Selatan,238.0,3873140000,3098512000,5.16,SHM,Ya,3.0,0.487,Ditolak,RM0006
APP202601618,3671015110921618,CIF1001618,2025-12-12,UMKM,PT Tanjung Sejahtera,CV,Desi Kusuma,P,34,Cerai Hidup,SMA/SMK,Banten,Tangerang,Bekasi Timur,Region 1,KCP Tebet,Transportasi,Rental Kendaraan,16,7,1785325,42,150000000,KMK,24,Modal kerja operasional armada Rental Kendaraan,Tanah,"Bintara, Bekasi",Jawa Barat,Bekasi,261.2,2050420000,1640336000,13.67,HGB,Ya,3.0,0.719,Diterima,RM0002
APP202601619,3172012204671619,CIF1001619,2026-03-02,UMKM,UD Panjaitan Sejahtera,UD,Dimas Panjaitan,L,59,Menikah,S2,DKI Jakarta,Jakarta Utara,Serpong,Region 1,KCP Kemang,Pertanian,Peternakan Ayam,15,43,3025436,53,50000000,KMK,24,Modal kerja operasional usaha Peternakan Ayam,Gudang,"Poris Plawad, Tangerang",Banten,Tangerang,706.7,4054344000,3243475200,81.09,HGB,Ya,3.0,0.698,Diterima,RM0029
APP202601620,3671010509931620,CIF1001620,2025-01-20,UMKM,UD Situmorang Abadi,UD,Bambang Kusuma,L,33,Menikah,S1,Banten,Tangerang,Cengkareng,Region 2,KCP Bogor Baranangsiang,Kuliner,Bakery,4,58,1261442,174,1000000000,KMK,24,Modal kerja pembelian bahan baku harian usaha Bakery,Ruko,"Paledang, Bogor",Jawa Barat,Bogor,447.5,2132922000,1706337600,2.13,SHM,Ya,3.0,0.699,Diterima,RM0018
APP202601621,3674015202991621,CIF1001621,2025-02-10,UMKM,PT Panjaitan Makmur,UD,Retno Hidayat,P,27,Belum Menikah,SMA/SMK,Jawa Barat,Tangerang Selatan,Kramat Jati,Region 4,KCP Tangerang BSD,Manufaktur,Furniture,1,33,1290801,148,75000000,KMK,12,Modal kerja pembelian bahan baku produksi Furniture,Tanah,"Margahayu, Bekasi",Jawa Barat,Bekasi,230.1,1762566000,1410052800,23.5,HGB,Ya,3.0,0.685,Diterima,RM0023
APP202601622,3671012509981622,CIF1001622,2025-10-21,UMKM,PT Panjaitan Jaya,CV,Yusuf Kusuma,L,28,Menikah,S2,Banten,Tangerang,Sukmajaya,Region 3,KCP Kelapa Gading,Pertanian,Distributor Hasil Tani,4,8,1803827,110,300000000,KUR,12,Tambahan modal kerja usaha Distributor Hasil Tani,Ruko,"Kramat Jati, Jakarta Timur",DKI Jakarta,Jakarta Timur,649.4,6789008000,5431206400,22.63,HGB,Ya,3.0,0.46,Ditolak,RM0006
APP202601623,3671017110011623,CIF1001623,2026-05-19,UMKM,CV Setiawan Jaya,CV,Suryani Gunawan,P,25,Menikah,S2,Banten,Tangerang,Bekasi Timur,Region 1,KCP Pluit,Kuliner,Warung Makan,2,71,1304672,69,300000000,KMK,12,Modal kerja pembelian bahan baku harian usaha Warung Makan,Rumah,"Kemiri Muka, Depok",Jawa Barat,Depok,692.4,4912268000,3929814400,16.37,HGB,Ya,3.0,0.805,Diterima,RM0036
APP202601624,3671016212831624,CIF1001624,2025-03-23,UMKM,CV Susanto Sejahtera,UD,Ratna Setiawan,P,43,Menikah,S2,Banten,Tangerang,Serpong,Region 2,KCP Cibubur,Kuliner,Bakery,19,16,2019421,53,300000000,KMK,18,Modal kerja pembelian bahan baku harian usaha Bakery,Tanah,"Tebet Timur, Jakarta Selatan",DKI Jakarta,Jakarta Selatan,388.0,9474960000,7579968000,31.58,SHM,Ya,3.0,0.741,Diterima,RM0039
APP202601625,3671016411651625,CIF1001625,2025-03-14,UMKM,CV Kurniawan Jaya,UD,Yuni Setiawan,P,61,Belum Menikah,S1,Banten,Tangerang,Tebet,Region 2,KCP Bogor Baranangsiang,Transportasi,Ekspedisi Kecil,10,35,3010891,107,100000000,KUR,24,Tambahan modal kerja usaha Ekspedisi Kecil,Gudang,"Bojong Jaya, Tangerang",Banten,Tangerang,478.5,2902818000,2322254400,29.03,SHM,Ya,1.55,0.753,Diterima,RM0019
APP202601626,3671014609801626,CIF1001626,2026-06-30,UMKM,UD Kurniawan Jaya,PT,Lestari Setiawan,P,46,Cerai Hidup,D3,Banten,Tangerang,Serpong,Region 1,KCP Tebet,Transportasi,Rental Kendaraan,4,45,2026772,161,50000000,KMK,24,Modal kerja operasional armada Rental Kendaraan,Rumah,"Sukabumi Selatan, Jakarta Barat",DKI Jakarta,Jakarta Barat,549.5,7805206000,6244164800,156.1,HGB,Ya,2.82,0.605,Diterima,RM0002
APP202601627,3671010112661627,CIF1001627,2025-09-04,UMKM,CV Kurniawan Sejahtera,PT,Irfan Kusuma,L,60,Belum Menikah,D3,Banten,Tangerang,Serpong,Region 2,KCP Kemang,Manufaktur,Furniture,5,28,1281711,95,750000000,KI,48,Pembelian mesin produksi tambahan usaha Furniture,Rumah,"Kelapa Gading Barat, Jakarta Utara",DKI Jakarta,Jakarta Utara,613.2,10732888000,8586310400,14.31,HGB,Ya,3.0,0.735,Diterima,RM0030
APP202601628,3671016403741628,CIF1001628,2025-09-06,UMKM,CV Pratama Abadi,CV,Rina Gunawan,P,52,Cerai Hidup,S1,Banten,Tangerang,Kramat Jati,Region 3,KCP Depok Margonda,Pertanian,Distributor Hasil Tani,2,36,454332,62,300000000,KI,36,Pengembangan lahan/kandang usaha Distributor Hasil Tani,Rumah,"Cengkareng Barat, Jakarta Barat",DKI Jakarta,Jakarta Barat,412.2,3892021000,3113616800,12.97,SHM,Tidak,3.0,0.65,Diterima,RM0016
APP202601629,3175014911751629,CIF1001629,2026-07-11,UMKM,UD Gunawan Sejahtera,PT,Rita Nugroho,P,51,Cerai Hidup,S2,DKI Jakarta,Jakarta Timur,Bekasi Timur,Region 3,KCP Cibubur,Kuliner,Bakery,13,54,2781385,145,100000000,KUR,30,Tambahan modal kerja usaha Bakery,Ruko,"Menteng, Jakarta Pusat",DKI Jakarta,Jakarta Pusat,635.6,18388019000,14710415200,183.88,HGB,Ya,3.0,0.593,Diterima,RM0040
APP202601630,3174015003941630,CIF1001630,2026-05-13,UMKM,CV Panjaitan Abadi,PT,Novi Lubis,P,32,Cerai Hidup,D3,DKI Jakarta,Jakarta Selatan,Sukmajaya,Region 1,KCP Bekasi Barat,Manufaktur,Konveksi,1,54,3182318,157,75000000,KI,60,Pembelian mesin produksi tambahan usaha Konveksi,Tanah,"Pluit, Jakarta Utara",DKI Jakarta,Jakarta Utara,248.4,7233408000,5786726400,96.45,HGB,Ya,1.27,0.759,Diterima,RM0011
APP202601631,3173014701781631,CIF1001631,2025-09-03,UMKM,PT Permana Sejahtera,PT,Retno Saputra,P,48,Belum Menikah,SMA/SMK,DKI Jakarta,Jakarta Barat,Bekasi Timur,Region 4,KCP Tangerang BSD,Manufaktur,Konveksi,18,3,3097346,152,150000000,KI,36,Pembelian mesin produksi tambahan usaha Konveksi,Rumah,"Poris Plawad, Tangerang",Banten,Tangerang,128.0,682984000,546387200,4.55,SHM,Ya,3.0,0.594,Diterima,RM0024
APP202601632,3671014805991632,CIF1001632,2025-08-13,UMKM,UD Simanjuntak Makmur,CV,Siti Pratama,P,27,Menikah,SMA/SMK,Banten,Tangerang,Kramat Jati,Region 3,KCP Kelapa Gading,Perdagangan,Distributor Bahan Bangunan,8,29,642012,38,50000000,KMK,12,Modal kerja pembelian stok barang dagangan Distributor Bahan Bangunan,Tanah,"Gunung, Jakarta Selatan",DKI Jakarta,Jakarta Selatan,384.4,15860344000,12688275200,317.21,SHM,Ya,3.0,0.79,Diterima,RM0005
APP202601633,3275016508011633,CIF1001633,2026-04-24,UMKM,PT Kusuma Mandiri,UD,Retno Firmansyah,P,25,Belum Menikah,S2,Jawa Barat,Bekasi,Cengkareng,Region 3,KCP Cibubur,Manufaktur,Pengolahan Makanan Ringan,8,24,1212742,164,200000000,KMK,18,Modal kerja pembelian bahan baku produksi Pengolahan Makanan Ringan,Rumah,"Poris Plawad, Tangerang",Banten,Tangerang,767.8,4427327000,3541861600,22.14,HGB,Ya,3.0,0.785,Diterima,RM0037
