laporan_id,NIK,year,revenue,net_profit,total_asset,total_liability,operating_cashflow
FIN003854,3171011711971927,2025,29433600,1122025,54590101,14645861,1440386
FIN003855,3271010305921928,2024,42522515,4096119,80066250,40273461,4995123
FIN003856,3271010305921928,2025,44767378,3325027,62635672,22624775,2725196
FIN003857,3671010802761929,2024,10576583,873788,13252524,7308016,1015781
FIN003858,3671010802761929,2025,14185855,1254344,22286497,11357427,1710131
FIN003859,3175012702831930,2024,20654609,2484664,30220536,7635076,2815656
FIN003860,3175012702831930,2025,20931683,3034697,28796553,19936514,2881719
FIN003861,3276014208811931,2024,5590142,299636,8825769,5036909,395003
FIN003862,3276014208811931,2025,5844977,345211,9324865,6027574,441844
FIN003863,3171016002831932,2024,8052897,846475,16031116,9278013,1107878
FIN003864,3171016002831932,2025,7008076,656387,13409968,2776685,864676
FIN003865,3671011709701933,2024,28890111,1962784,44075779,29082552,2028346
FIN003866,3671011709701933,2025,24597553,1567407,27583478,8411176,1302856
FIN003867,3674010209681934,2024,15426233,588243,21220498,10598939,759594
FIN003868,3674010209681934,2025,13032205,436996,22505502,15465655,434589
FIN003869,3671014606831935,2024,18358022,4462702,35032183,15767377,3954148
FIN003870,3671014606831935,2025,17778301,3916260,22042115,6417596,3137002
FIN003871,3276011808921936,2024,40320394,4219173,77741583,49379834,5678728
FIN003872,3276011808921936,2025,45978034,4806337,53881833,12601216,6633482
FIN003873,3174016004871937,2024,10679752,1217593,17862626,9374795,1295321
FIN003874,3174016004871937,2025,13054354,1327718,16262181,3827960,1801441
FIN003875,3671011607011938,2024,31064046,4138631,34871908,14779693,4947258
FIN003876,3671011607011938,2025,35911954,4654148,50570982,22057125,5105370
FIN003877,3674012802001939,2024,19756586,1816649,24246577,13555798,1945843
FIN003878,3674012802001939,2025,28842766,3049512,57114622,27742331,2653540
FIN003879,3671010706821940,2024,40958255,493468,58494486,40004909,617221
FIN003880,3671010706821940,2025,60434669,813008,80734711,27577055,1054512
FIN003881,3671010709871941,2024,38629794,4647016,52921128,17464517,4016793
FIN003882,3671010709871941,2025,40794018,3998948,73241103,29435146,3554655
FIN003883,3275012106831942,2024,33650047,2075768,61078183,34045226,1868749
FIN003884,3275012106831942,2025,37524163,2134613,64706210,18783332,2736434
FIN003885,3671010502701943,2024,26352285,1930240,39691016,18118253,1935259
FIN003886,3671010502701943,2025,40432817,2891671,76617147,28534279,2391300
FIN003887,3175011303771944,2024,23287755,650117,34569117,21201449,877075
FIN003888,3175011303771944,2025,24644516,678452,28791987,11818928,616539
FIN003889,3671012212681945,2024,32051706,6388738,50984836,33452738,7730882
FIN003890,3671012212681945,2025,32542821,4985453,48036751,25434016,6097992
FIN003891,3175011112901946,2024,21476271,2967731,26377128,9605523,2897770
FIN003892,3175011112901946,2025,25608742,3697976,42396977,17588599,4478224
FIN003893,3275016207981947,2024,8147794,605581,13770317,3595170,710616
FIN003894,3275016207981947,2025,7920597,447878,12321307,4256167,546616
FIN003895,3276014909671948,2024,21164931,2073758,35780611,19461772,2253159
FIN003896,3276014909671948,2025,30022480,3545252,36987179,21423224,3116959
FIN003897,3171016005891949,2024,15517613,2601154,21461135,10867619,2305957
FIN003898,3171016005891949,2025,15937970,2820523,17703206,4819423,3454452
FIN003899,3671012502911950,2024,45797068,6057767,66520170,37955610,5474109
FIN003900,3671012502911950,2025,46220169,6084716,68694882,20912688,6957687
FIN003901,3172015008851951,2024,10774499,1149874,16929116,6390230,1561096
FIN003902,3172015008851951,2025,9897676,1056159,13651319,3486086,961744
FIN003903,3276016402921952,2024,16280355,3791231,18106109,11558878,3065443
FIN003904,3276016402921952,2025,20426604,4063335,39319779,20808330,4672753
FIN003905,3276015103761953,2024,14415215,805522,16367160,10836032,800111
FIN003906,3276015103761953,2025,13954391,830111,26282739,16010475,1099095
FIN003907,3173015010911954,2024,18260031,2471444,28500778,10501829,3393640
FIN003908,3173015010911954,2025,17304478,2664377,31477824,11978969,3338206
FIN003909,3173014603981955,2024,7862522,1297935,8910564,1878788,1694042
FIN003910,3173014603981955,2025,11015517,1549660,17266004,8707797,2091386
FIN003911,3671014905881956,2024,13235219,1392124,15140699,4709191,1794565
FIN003912,3671014905881956,2025,11121786,1357440,13054181,5741212,1331776
FIN003913,3671013005841957,2024,24119105,4152197,27240576,11142740,4594312
FIN003914,3671013005841957,2025,27532143,4878449,36072305,15781501,6004374
FIN003915,3671011006851958,2024,30442595,1048346,41104856,26387836,1232827
FIN003916,3671011006851958,2025,40289959,1356148,53914940,37577668,1304700
FIN003917,3275014410941959,2024,44905248,3714823,87925119,18428705,4567041
FIN003918,3275014410941959,2025,69922607,6913230,124892123,45164087,7689452
FIN003919,3275016804001960,2024,18733795,3576648,36258325,14580195,3725952
FIN003920,3275016804001960,2025,22573758,4859764,29520055,14565896,4949141
FIN003921,3173017101711961,2024,10461646,957138,19503710,11984039,1214050
FIN003922,3173017101711961,2025,13433424,1131538,15966422,5785049,1286696
FIN003923,3171011604751962,2024,12750929,1346600,17301807,10901285,1785166
FIN003924,3171011604751962,2025,14104453,1677792,21495797,12618482,1937162
FIN003925,3671016101811963,2024,24727511,2321278,44436957,23186834,3087217
FIN003926,3671016101811963,2025,22868508,1785861,42514272,21485248,2345545
FIN003927,3175016601001964,2024,36068167,5211819,68156690,22753349,6496349
FIN003928,3175016601001964,2025,25878193,2931565,30468470,13884550,2408155
FIN003929,3172016407911965,2024,45861930,3790484,76478848,25422825,3085715
FIN003930,3172016407911965,2025,48435468,4077764,94183744,60045731,5292001
FIN003931,3171017003891966,2024,26490786,1888032,42671967,15641328,2415921
FIN003932,3171017003891966,2025,36370776,2232001,58906449,27721709,2076766
FIN003933,3276015504001967,2024,7404228,1112908,13349756,4550726,1285795
FIN003934,3276015504001967,2025,7359914,993723,14422306,4612038,964210
FIN003935,3671010501661968,2024,46685735,6950958,87833970,30568441,8467231
FIN003936,3671010501661968,2025,51523042,8287252,77189683,28327090,10342436
FIN003937,3171011612011969,2024,30877007,3000114,39367442,17057228,3855150
FIN003938,3171011612011969,2025,31077179,2682999,40005700,17479410,2913471
FIN003939,3271016104961970,2024,19175535,1567247,25589273,5403956,1612761
FIN003940,3271016104961970,2025,28620186,2283888,46720694,13576349,3052915
FIN003941,3276012604881971,2024,25736191,2727276,49093697,10704593,3615215
FIN003942,3276012604881971,2025,31798748,2977080,58198373,14874456,2689233
FIN003943,3271010212841972,2024,32307099,4455052,57352199,34011267,5607901
FIN003944,3271010212841972,2025,35809187,5095025,58488155,24139664,6904462
FIN003945,3175015405911973,2024,43492021,5437195,67315586,23051969,4402538
FIN003946,3175015405911973,2025,36206433,3891840,71759827,43284875,4232071
FIN003947,3271013101771974,2024,25269906,2168890,44969176,31154046,2065428
FIN003948,3271013101771974,2025,25660091,2407167,49811558,24957130,2176769
FIN003949,3276011607741975,2024,20765539,236888,27755008,12323093,219834
FIN003950,3276011607741975,2025,20843312,197289,37295022,11138167,237909
FIN003951,3271016401761976,2024,7869573,644422,13121870,9121802,769366
FIN003952,3271016401761976,2025,8434148,908319,13273385,7169528,1231063
FIN003953,3674010209651977,2024,22093737,1718064,35286228,15837784,1728883
FIN003954,3674010209651977,2025,21279592,1954494,30306581,17712208,2512585
FIN003955,3671010502811978,2024,20691316,3469785,27449275,9648550,4043282
FIN003956,3671010502811978,2025,17640823,2865804,25299786,12540948,2719055
FIN003957,3172010807841979,2024,10454272,1079407,17145205,11612350,1123966
FIN003958,3172010807841979,2025,14148327,1580853,25243771,8683896,1280269
FIN003959,3175012611681980,2024,18945048,4290877,21216458,9779777,5463547
FIN003960,3175012611681980,2025,21109867,4564397,35989231,14294427,3835671
FIN003961,3173014507031981,2024,36288011,5589049,50491595,27621150,7720977
FIN003962,3173014507031981,2025,31012989,3932372,54527821,22083250,3676753
FIN003963,3271010505651982,2024,27541563,2562583,39899883,26685428,3535934
FIN003964,3271010505651982,2025,25742638,2493935,31924483,11913994,2459596
FIN003965,3671011512861983,2024,15308546,466020,27712371,6930602,405292
FIN003966,3671011512861983,2025,25061903,838838,27944475,14964682,735843
FIN003967,3171014410021984,2024,5834762,799454,10393109,6185098,1083530
FIN003968,3171014410021984,2025,7345041,1187328,13814856,7166316,1395478
FIN003969,3173016812901985,2024,11490799,1029900,19775721,8470965,1027909
FIN003970,3173016812901985,2025,16763486,1350556,21203783,9291179,1652857
FIN003971,3671011811851986,2024,8391849,1395639,12839003,8770722,1855413
FIN003972,3671011811851986,2025,8596946,1542282,13938066,5831914,1837034
FIN003973,3172014704781987,2024,31548538,4106059,45883090,17389777,5472240
FIN003974,3172014704781987,2025,31897278,3341600,59245395,39344821,3802395
FIN003975,3173016701941988,2024,6366132,818344,12037778,4648155,805154
FIN003976,3173016701941988,2025,8120215,1218710,9159872,3295542,1310272
FIN003977,3275014410001989,2024,10099267,393924,18155632,5158440,324835
FIN003978,3275014410001989,2025,9347136,429697,15906343,9227899,366390
FIN003979,3674010503741990,2024,7324999,665753,13922987,7702384,658312
FIN003980,3674010503741990,2025,7591663,742241,12927192,7035282,1020148
FIN003981,3271011101941991,2024,18256788,903072,24574945,9428975,1088422
FIN003982,3271011101941991,2025,22364281,1037504,28230344,11000495,891094
FIN003983,3171010705851992,2024,27338217,5189410,49892808,11680614,5453418
FIN003984,3171010705851992,2025,31421186,5062579,37129432,21516005,6656495
FIN003985,3271012211911993,2024,26600564,3394773,37464772,15141663,3287137
FIN003986,3271012211911993,2025,27736825,3697773,48675099,18042539,3259236
FIN003987,3671015604801994,2024,22631369,1898105,43286131,27458075,1597883
FIN003988,3671015604801994,2025,22808512,1965248,28531568,10133821,2213428
FIN003989,3173015708821995,2024,14898568,2018816,18170507,7942564,1948314
FIN003990,3173015708821995,2025,18507892,2446320,31578896,7347895,2902588
FIN003991,3276012703011996,2024,28310356,3377421,41663641,28668849,3891278
FIN003992,3276012703011996,2025,38774902,4843167,67752844,27356937,4553870
FIN003993,3271016905911997,2024,30628345,3044716,57598016,34675679,3444436
FIN003994,3271016905911997,2025,33949465,3447224,58249208,39407988,2967015
FIN003995,3671011602791998,2024,10333118,1224568,18257605,10848897,1203573
FIN003996,3671011602791998,2025,10950081,1651758,19909618,10704445,1359701
FIN003997,3173011105991999,2024,26890568,956394,53615257,23391858,1248028
FIN003998,3173011105991999,2025,31183870,970341,35887421,14178184,856485
FIN003999,3671011907762000,2024,44667806,2726872,62047729,40067443,2196924
FIN004000,3671011907762000,2025,60915492,4136747,101067446,22561069,3394170
FIN004001,3175011902872001,2024,22443374,893189,32124750,11407214,842968
FIN004002,3175011902872001,2025,23495052,902894,29430948,18423003,1042883
FIN004003,3671012504962002,2024,14379025,1107996,26967136,5710016,1189728
FIN004004,3671012504962002,2025,15902006,1252333,20299150,6306396,1369807
FIN004005,3173010912932003,2024,17075743,3594317,32108842,21863866,4277901
FIN004006,3173010912932003,2025,22283627,5179404,38020228,11290050,6419475
FIN004007,3671015207652004,2024,16933854,3528858,33411107,20348608,4425041
FIN004008,3671015207652004,2025,20663718,3327102,35860115,13192124,4518030
FIN004009,3171012003662005,2024,7719984,1104771,11207776,3409706,1411769
FIN004010,3171012003662005,2025,10737987,1509817,12767533,3098703,1423561
FIN004011,3173010202032006,2024,6079705,659173,9432862,2913624,866706
FIN004012,3173010202032006,2025,5406548,658298,6364826,1718139,603728
FIN004013,3671015204962007,2024,12098858,2233953,16286961,4823052,2479209
FIN004014,3671015204962007,2025,14203472,2107071,23713771,4887164,2700977
FIN004015,3271012906902008,2024,18907158,269936,28661836,10450946,223856
FIN004016,3271012906902008,2025,24093891,300350,28213999,10763585,302098
FIN004017,3174015011692009,2024,9109234,332258,13212171,8908887,443626
FIN004018,3174015011692009,2025,12789182,416185,18717928,9682621,337021
FIN004019,3671012810772010,2024,12166751,739008,23121463,5737903,620397
FIN004020,3671012810772010,2025,11806476,775196,16860177,4870235,946579
FIN004021,3671016705682011,2024,25049015,595128,41382679,18908614,521838
FIN004022,3671016705682011,2025,20326623,464521,35032463,21278708,455065
FIN004023,3271014809872012,2024,9899003,663890,14504711,4065821,704051
FIN004024,3271014809872012,2025,12853615,929602,19351084,12314356,746029
FIN004025,3173015909022013,2024,25427029,1441747,35536278,14413340,1998012
FIN004026,3173015909022013,2025,22530488,1120934,37210909,17492447,1016130
FIN004027,3671015309862014,2024,34327929,3974719,42918072,22651732,4874933
FIN004028,3671015309862014,2025,38286624,5472948,50265253,20940791,7567528
FIN004029,3671013001022015,2024,8990323,1246854,15031700,4378729,1458128
FIN004030,3671013001022015,2025,5860898,957252,10544625,2465820,1129920
FIN004031,3175014604662016,2024,15617321,2502691,28306972,14841431,3119628
FIN004032,3175014604662016,2025,11422441,1507023,22026223,11762358,1628626
FIN004033,3276016006892017,2024,28235471,2760111,47477540,9906905,2222679
FIN004034,3276016006892017,2025,25996051,2196379,46571825,22519864,2558887
FIN004035,3173014511992018,2024,13448386,1394234,23602989,12341036,1487891
FIN004036,3173014511992018,2025,13863196,1364612,20450432,6625471,1662591
FIN004037,3671015203652019,2024,19960050,571677,28634159,15434270,685811
FIN004038,3671015203652019,2025,27600760,877016,54356401,36420820,1162389
FIN004039,3276015006762020,2024,13327446,1343395,23507926,8413024,1129533
FIN004040,3276015006762020,2025,19163043,1946514,38195463,20886063,1925514
FIN004041,3174016101012021,2024,6048687,456112,8715966,5598006,440299
FIN004042,3174016101012021,2025,6856234,432238,12090600,2462905,487384
FIN004043,3671015409862022,2024,17983097,829591,27904181,10255747,754540
FIN004044,3671015409862022,2025,21618831,1131749,25380438,17019313,1433787
FIN004045,3671014904942023,2024,8634380,1695572,15472682,10338530,2007687
FIN004046,3671014904942023,2025,10759328,2676451,14218672,3103328,2538511
FIN004047,3671012704712024,2024,36407669,6603774,53418881,20503107,9048858
FIN004048,3671012704712024,2025,48935630,9010496,62334283,30095386,7883232
FIN004049,3671016605702025,2024,64918881,6735547,113281825,47664859,7668064
FIN004050,3671016605702025,2025,73791973,6715675,94240387,40131676,8625921
FIN004051,3172014305922026,2024,38421378,1686399,74080184,42454228,1714789
FIN004052,3172014305922026,2025,49204398,2165080,94476912,29593975,2348441
FIN004053,3173010808952027,2024,15415934,1764128,30218947,11985464,2068713
FIN004054,3173010808952027,2025,12898834,1599484,20059877,6233587,2059529
FIN004055,3671016907852028,2024,24662232,2397405,39248578,8817146,3292526
FIN004056,3671016907852028,2025,31212194,2943141,37630151,19368006,2911847
FIN004057,3671015509682029,2024,32872092,362281,39986844,22265960,399862
FIN004058,3671015509682029,2025,25053323,268691,42874769,22862636,352958
FIN004059,3171010201832030,2024,5649026,874771,7962750,5056062,876944
FIN004060,3171010201832030,2025,3856220,752142,6351925,3858692,824315
FIN004061,3276012501812031,2024,7004843,850440,13962753,6594248,1088279
FIN004062,3276012501812031,2025,7848188,986596,10691995,7362289,959705
FIN004063,3671014306932032,2024,22680873,1748305,28195686,12812792,1711702
FIN004064,3671014306932032,2025,18109075,1542454,26272417,15667822,1827890
FIN004065,3172015605712033,2024,20496601,2535322,26460247,18106945,2310046
FIN004066,3172015605712033,2025,26779111,3206213,51512513,35166559,3837347
FIN004067,3171014712652034,2024,11847518,1193195,23543190,7938377,1006274
FIN004068,3171014712652034,2025,11267039,1341016,15563587,5895438,1357455
FIN004069,3271010905742035,2024,25181988,3443385,41630600,25685244,3315908
