account_id,NIK,account_number,bank_name,account_type,account_status,opened_date,average_balance_6m,average_monthly_credit,average_monthly_debit,transaction_frequency_monthly,overdraft_count_6m,current_balance
ACC002028,3674016808851487,8509968973,BPR Mitra Usaha,Giro,Aktif,2023-06-17,82807568,4392051,3507467,28,0,97736239
ACC002029,3271014812991488,2870381388,Bank Danamon,Giro,Aktif,2017-10-17,51890829,3755524,2823794,82,0,91418764
ACC002030,3671010306801489,5815137711,Bank OCBC NISP,Giro,Aktif,2019-11-15,15668690,2104031,1770391,72,0,17035967
ACC002031,3175010408711490,3772826833,Bank Danamon,Tabungan,Aktif,2025-07-05,9927997,2374248,2252048,141,0,8848900
ACC002032,3172015902031491,7476833687,Bank BNI,Giro,Aktif,2016-10-18,10994964,1322698,1161493,142,2,14277261
ACC002033,3671012410011492,4777461039,Bank BRI,Tabungan,Dormant,2018-06-01,5205542,852950,774464,33,0,372892
ACC002034,3671012410011492,9473003286,Bank Danamon,Giro,Aktif,2016-01-09,9101525,728992,567845,180,0,4336693
ACC002035,3671010409851493,9410369396,Bank BNI,Tabungan,Aktif,2025-05-08,14084989,1312020,1134907,36,0,8845304
ACC002036,3671010409851493,8493342398,Bank Mandiri,Giro,Aktif,2019-12-12,17221068,1104402,773878,143,0,27599689
ACC002037,3671012406681494,4349142473,Bank BNI,Tabungan,Aktif,2022-03-21,42138996,2383462,1691220,67,0,65372846
ACC002038,3671015212951495,8306085746,BPR Mitra Usaha,Giro,Aktif,2019-01-28,39149720,2186866,1708702,43,0,41968008
ACC002039,3271012504901496,5004443876,Bank Danamon,Giro,Aktif,2017-11-21,11115693,1639116,1427956,44,0,12924297
ACC002040,3175016310771497,9898963013,BPR Mitra Usaha,Giro,Aktif,2015-10-31,14745943,1913981,1616536,189,0,18516545
ACC002041,3175016310771497,1984583890,Bank Mandiri,Giro,Aktif,2022-11-05,5930560,2037081,1889952,74,0,6151889
ACC002042,3276017006791498,5465603857,Bank Panin,Giro,Aktif,2025-04-04,5768163,429562,318015,63,0,3942360
ACC002043,3171010407811499,6839133828,Bank Mandiri,Giro,Aktif,2015-08-28,6119840,2100578,1958604,167,0,8893122
ACC002044,3171010407811499,9264984204,Bank BCA,Tabungan,Aktif,2015-09-11,35482245,2627530,1921838,134,3,57100972
ACC002045,3275010307781500,2510426278,Bank Danamon,Tabungan,Aktif,2023-05-05,7667807,1724633,1638203,77,0,3359581
ACC002046,3671014705661501,9833381471,Bank Danamon,Tabungan,Aktif,2015-05-17,16069207,2424247,2023496,43,0,27768363
ACC002047,3271014701721502,5516092622,Bank OCBC NISP,Tabungan,Aktif,2018-04-20,6470796,675442,608346,90,0,3644332
ACC002048,3671014803671503,2490594959,Bank BCA,Giro,Aktif,2020-05-29,28261204,1626920,1240687,198,0,39310000
ACC002049,3171015312841504,3337589670,Bank Mandiri,Tabungan,Dormant,2025-07-19,23611643,1958563,1551054,124,0,5762804
ACC002050,3171015312841504,9241380241,Bank BNI,Tabungan,Aktif,2016-10-26,23213117,1329580,938277,76,0,37593590
ACC002051,3174010207771505,8175748139,Bank OCBC NISP,Giro,Aktif,2023-12-02,14768849,1315831,1159574,185,0,16905875
ACC002052,3275011908661506,5960260535,Bank Panin,Tabungan,Aktif,2020-07-21,76482317,5502480,4075090,124,0,37689786
ACC002053,3174014102841507,7663418741,Bank Panin,Giro,Aktif,2023-06-13,11726756,1537671,1411545,135,0,12665028
ACC002054,3174016011731508,1940246473,Bank Permata,Tabungan,Aktif,2021-07-07,4287156,1612398,1556371,140,0,3907777
ACC002055,3671010403001509,1851579975,Bank BNI,Tabungan,Aktif,2023-10-31,7383674,1240179,1147456,140,0,4599014
ACC002056,3173010603751510,3371022116,Bank BRI,Giro,Aktif,2020-08-18,5507020,1678287,1571806,180,0,4963877
ACC002057,3173010603751510,3098968322,Bank Danamon,Tabungan,Aktif,2019-04-19,9055382,1637383,1538488,138,2,5009010
ACC002058,3173016402841511,8496338373,Bank CIMB Niaga,Tabungan,Aktif,2021-04-20,9033078,819023,657303,54,0,9219917
ACC002059,3674010605001512,4229945446,Bank Panin,Giro,Aktif,2018-06-23,5299718,1290517,1192362,118,0,9028779
ACC002060,3275016111801513,7254259281,Bank OCBC NISP,Giro,Aktif,2020-04-19,21520263,1402708,994174,31,0,10468086
ACC002061,3674016612731514,5879998062,Bank Permata,Tabungan,Aktif,2018-12-31,19451226,943481,687219,107,0,15036156
ACC002062,3674016612731514,1312629623,Bank Mandiri,Tabungan,Aktif,2023-05-13,9010344,768208,554250,114,0,15172417
ACC002063,3671012206931515,6491373712,Bank BRI,Tabungan,Aktif,2020-08-04,36738295,3392752,2511978,86,0,30642384
ACC002064,3674012607671516,8109715619,Bank BCA,Giro,Aktif,2017-06-08,5018120,827892,741152,87,0,6494678
ACC002065,3172012806671517,8240009867,BNI,Tabungan,Aktif,2016-08-27,4732028,425253,345963,132,0,7268965
ACC002066,3172012806671517,7940813263,Bank Panin,Tabungan,Aktif,2025-06-26,7918257,463862,383423,189,0,3695930
ACC002067,3275012104941518,6439872485,BPR Mitra Usaha,Giro,Aktif,2023-11-02,8958607,574871,455901,148,0,6213207
ACC002068,3275012104941518,3141669135,Bank BNI,Tabungan,Aktif,2018-08-13,10152561,551786,395357,109,0,13983992
ACC002069,3671011404751519,8159336308,Bank Danamon,Tabungan,Aktif,2018-07-04,12075929,2457501,2311831,195,0,7480543
ACC002070,3671011404751519,1289198179,Bank Panin,Tabungan,Aktif,2020-12-04,22533258,3263688,2951012,24,0,20150487
ACC002071,3275010811001520,6250626164,Bank BRI,Tabungan,Aktif,2015-05-04,73909333,3152546,2251874,139,0,130519079
ACC002072,3275010811001520,5220811468,Bank BNI,Tabungan,Aktif,2020-07-10,29790280,3124763,2691427,32,0,15304025
ACC002073,3671012010791521,5781540212,BPR Mitra Usaha,Tabungan,Aktif,2020-07-23,14062648,1137273,973453,154,0,22774856
ACC002074,3671012010791521,9912995732,Bank BNI,Tabungan,Aktif,2018-09-06,27868659,1333236,1015271,77,0,19369276
ACC002075,3276015409671522,7969568836,Bank Panin,Tabungan,Aktif,2015-11-18,38470683,1498387,1110321,160,0,22654955
ACC002076,3275010602711523,2131390783,Bank Panin,Tabungan,Dormant,2020-02-02,13656986,928121,685617,87,0,3154029
ACC002077,3671015903831524,8807591661,Bank Mandiri,Tabungan,Aktif,2016-02-27,21346454,1602682,1259869,45,3,24404745
ACC002078,3671015903831524,6928913126,BNI,Tabungan,Aktif,2024-07-11,7092294,1321809,1242744,34,0,3802418
ACC002079,3671014112701525,4833945589,Bank CIMB Niaga,Giro,Aktif,2021-09-15,3252561,1013191,969882,126,0,2553446
ACC002080,3671016104931526,1748618854,Bank Permata,Tabungan,Aktif,2021-08-01,1798636,994779,966524,52,1,2858631
ACC002081,3671016104931526,8301691454,Bank BRI,Giro,Aktif,2018-08-26,17828246,935369,731177,183,1,-33825
ACC002082,3671012402731527,8668697405,Bank BCA,Giro,Aktif,2020-09-20,23202005,1448243,1200582,43,0,40952147
ACC002083,3674012003771528,7145085920,Bank CIMB Niaga,Giro,Aktif,2016-06-14,21920880,1985841,1498741,43,0,38019451
ACC002084,3674012609781529,8118467388,Bank Mandiri,Tabungan,Aktif,2021-12-06,3753877,712535,634392,71,0,6083860
ACC002085,3674012609781529,5623173658,Bank BNI,Giro,Aktif,2022-03-03,16299340,1070654,838449,176,0,17904611
ACC002086,3276016004821530,6488732871,BPR Mitra Usaha,Giro,Aktif,2016-11-11,18478640,1349164,1141343,28,0,18933571
ACC002087,3173014812731531,4415432601,Bank OCBC NISP,Giro,Aktif,2018-12-22,3282563,892779,827735,55,0,2282663
ACC002088,3671014103711532,3110475203,BNI,Tabungan,Aktif,2025-05-22,10566221,1249984,1024019,82,2,11764457
ACC002089,3671014103711532,7567874619,Bank BRI,Giro,Aktif,2022-01-04,24510966,1329029,1040252,24,0,18134464
ACC002090,3171012409881533,7711398887,BPR Mitra Usaha,Giro,Aktif,2015-04-12,27513056,3376178,2815045,111,0,40044168
ACC002091,3671015006921534,8801349948,Bank Danamon,Giro,Aktif,2017-08-10,12270239,798991,637975,152,3,-81472
ACC002092,3271016803001535,9245552878,Bank BNI,Giro,Aktif,2023-08-27,13649137,604347,450540,124,0,9876063
ACC002093,3276015610901536,7780349960,Bank Danamon,Giro,Aktif,2023-06-09,10666536,1073257,870563,115,1,10679719
ACC002094,3172014606971537,5986430518,Bank Mandiri,Giro,Aktif,2023-05-16,3765182,1054654,1009804,49,0,3809507
ACC002095,3172014606971537,3361020284,Bank Danamon,Giro,Aktif,2016-05-17,11884386,853131,611972,46,0,20289315
ACC002096,3671011610701538,9674243190,Bank Panin,Tabungan,Aktif,2023-06-15,40815875,3591219,3071406,63,0,42864678
ACC002097,3671015508811539,7640164704,Bank BCA,Tabungan,Aktif,2018-05-12,21002276,1430830,1181417,118,0,24455428
ACC002098,3671015508811539,5494792441,Bank Permata,Tabungan,Aktif,2021-01-16,4382120,1785235,1716478,31,0,4121199
ACC002099,3271015102821540,4627766464,Bank Danamon,Giro,Aktif,2025-06-12,27994117,1800554,1285402,161,0,22316034
ACC002100,3171010212971541,5340223288,Bank BRI,Giro,Aktif,2024-06-01,20853739,835354,616811,127,0,18463256
ACC002101,3275016509901542,3228579875,Bank BCA,Tabungan,Aktif,2020-06-10,44484722,3104275,2606067,29,0,63855011
ACC002102,3174017012741543,1935988438,Bank Permata,Tabungan,Aktif,2018-04-27,87584116,5264898,4292228,67,0,114855925
ACC002103,3174017012741543,4726959296,BPR Mitra Usaha,Tabungan,Aktif,2021-01-04,53840185,8434305,7266739,116,0,26265835
ACC002104,3175011007851544,2137577181,Bank Permata,Tabungan,Aktif,2016-10-17,12926618,660751,519209,178,0,21493586
ACC002105,3175011007851544,2159627722,Bank Permata,Tabungan,Dormant,2020-08-14,1098156,431866,406882,34,0,76739
ACC002106,3674016001001545,4356038642,Bank BNI,Giro,Aktif,2022-10-11,4139372,329660,246382,32,0,2900725
ACC002107,3674016001001545,6937008548,BNI,Tabungan,Aktif,2021-02-14,821575,276732,265514,172,3,784577
ACC002108,3173012708841546,2588059031,Bank Mandiri,Tabungan,Aktif,2024-12-03,4086382,1651148,1551996,64,0,2663051
ACC002109,3173012708841546,6573865705,BNI,Tabungan,Aktif,2021-11-07,17157764,1433089,1177087,141,0,20135449
ACC002110,3671010802671547,7297285532,Bank BRI,Tabungan,Aktif,2015-05-28,22324809,1073134,798435,68,0,19589958
ACC002111,3671010802671547,5031908472,Bank BCA,Tabungan,Aktif,2018-11-13,6669980,705677,626421,26,0,10432589
ACC002112,3671014412731548,2010098549,Bank BCA,Giro,Aktif,2022-02-23,63486749,4675648,3908041,186,0,111160921
ACC002113,3671014412731548,9197819064,Bank Mandiri,Giro,Aktif,2021-02-25,19603761,3076418,2730336,55,0,8172611
ACC002114,3671010209741549,1802241598,Bank OCBC NISP,Giro,Aktif,2021-05-05,42551145,2704977,1976874,98,0,28615551
ACC002115,3671016601951550,2150697523,Bank BRI,Giro,Dormant,2017-11-18,27629911,3219067,2906530,42,0,1497418
ACC002116,3671016601951550,7356521071,Bank CIMB Niaga,Giro,Aktif,2017-05-14,19541077,2837589,2562139,31,0,33109868
ACC002117,3171016106771551,6944213043,Bank OCBC NISP,Giro,Dormant,2019-01-02,13324317,914383,703750,63,0,2869099
ACC002118,3171016402771552,8945858608,Bank CIMB Niaga,Tabungan,Aktif,2021-07-08,15344726,1234618,1021343,45,0,19602493
ACC002119,3171016402771552,9728817838,Bank OCBC NISP,Tabungan,Aktif,2020-06-22,7896742,960033,821347,118,0,12902526
ACC002120,3171011009941553,3254624151,Bank BRI,Giro,Aktif,2023-06-02,9084239,1523356,1410972,160,0,8308243
ACC002121,3171011009941553,3964215136,Bank Mandiri,Tabungan,Aktif,2024-01-28,15724616,1934852,1745471,90,0,22642170
ACC002122,3173016210931554,8361250776,Bank Danamon,Tabungan,Aktif,2020-01-26,15677244,1886863,1616097,69,0,16664271
ACC002123,3172014810841555,6341026072,Bank Danamon,Tabungan,Aktif,2017-10-05,15927659,3257747,3052019,88,0,15676738
ACC002124,3172014810841555,3191204732,Bank BCA,Tabungan,Aktif,2015-02-06,53014742,2514242,1940934,134,0,56245456
ACC002125,3172012901001556,9564154385,BPR Mitra Usaha,Tabungan,Aktif,2020-08-06,2918655,1167558,1114117,23,0,3398764
ACC002126,3172012901001556,7253642881,Bank BRI,Giro,Aktif,2020-12-21,20139300,977422,717911,48,0,13398579
ACC002127,3671010104851557,8790892196,Bank BCA,Tabungan,Dormant,2025-03-07,14920951,1680297,1333853,169,0,975354
ACC002128,3674012003011558,5554492534,Bank Permata,Giro,Aktif,2022-02-19,1134861,493265,477275,169,0,772242
ACC002129,3275011405911559,1601091371,Bank Danamon,Giro,Aktif,2022-07-16,31709006,4996840,4356794,178,0,50903491
ACC002130,3173012505821560,9819481157,BPR Mitra Usaha,Tabungan,Aktif,2024-10-02,15454897,1650719,1424353,87,0,21778327
ACC002131,3173016611721561,6288923407,BPR Mitra Usaha,Giro,Aktif,2016-08-02,9887868,1029709,882545,108,0,10319782
ACC002132,3271011211841562,4194677999,Bank Mandiri,Tabungan,Aktif,2024-02-16,35825205,1812289,1410040,135,0,42589749
ACC002133,3175011507921563,6580005189,Bank Mandiri,Giro,Aktif,2015-10-25,12050470,1737015,1545399,183,0,11709433
ACC002134,3671016710821564,9980594914,Bank BCA,Giro,Aktif,2021-01-06,31028249,3662757,3203220,135,0,19652332
ACC002135,3271012608001565,8022597564,BPR Mitra Usaha,Tabungan,Aktif,2017-02-14,9182875,1189640,1002844,72,0,6125078
ACC002136,3172014201711566,7828697451,Bank Mandiri,Tabungan,Aktif,2024-02-19,6093162,880167,757268,177,0,7673568
ACC002137,3276012011661567,1445046378,Bank OCBC NISP,Tabungan,Aktif,2022-11-05,36016452,2264321,1699286,110,0,31533726
ACC002138,3173016409721568,3164374458,Bank BCA,Giro,Aktif,2017-01-11,8633889,2154168,2063349,100,3,11328518
ACC002139,3671011005691569,3789176761,Bank Mandiri,Tabungan,Aktif,2022-01-28,24402762,1667111,1419138,137,0,35289631
ACC002140,3171012502031570,1714686964,BPR Mitra Usaha,Giro,Aktif,2021-05-21,45689595,2713451,2072751,69,0,77726023
ACC002141,3674015301891571,9315636900,Bank Mandiri,Giro,Aktif,2018-06-25,9667411,763002,580094,70,0,5673864
ACC002142,3674015301891571,1662922854,Bank Mandiri,Tabungan,Aktif,2023-05-03,19371798,900931,635365,159,0,9612155
ACC002143,3276012207021572,6288864767,Bank Panin,Tabungan,Aktif,2023-10-16,26022874,1305265,975500,128,0,33393363
ACC002144,3276012207021572,1964673457,Bank Panin,Giro,Aktif,2019-08-06,16582651,1238349,918505,92,0,26502877
ACC002145,3671012210991573,6666669321,Bank BCA,Tabungan,Aktif,2024-11-18,45839479,1906196,1429033,114,0,70678433
ACC002146,3671010601701574,1205075904,Bank Danamon,Tabungan,Aktif,2021-03-13,21917015,982149,747772,139,2,15249768
ACC002147,3175016604721575,6847318824,Bank BRI,Giro,Aktif,2022-08-29,14438452,1205369,1038548,136,0,17444904
ACC002148,3175016604721575,6781276227,BNI,Tabungan,Aktif,2017-07-15,1857936,906953,884340,99,0,2709780
ACC002149,3276011001021576,2855959063,Bank Danamon,Tabungan,Aktif,2019-09-25,28647613,2495847,1920996,51,0,11887369
ACC002150,3276011001021576,3175786618,Bank CIMB Niaga,Tabungan,Aktif,2022-01-07,12363747,1774513,1615765,51,0,16863094
ACC002151,3174010311741577,1677102768,Bank Permata,Tabungan,Aktif,2017-01-15,12399917,1113977,879267,64,0,11152399
ACC002152,3671010409731578,7726292622,Bank BCA,Giro,Aktif,2021-06-26,9920007,864538,705418,195,0,8039866
ACC002153,3671010409731578,1797950649,BPR Mitra Usaha,Tabungan,Aktif,2023-05-18,23174462,1051321,789214,111,0,35569139
ACC002154,3172010311961579,8681153527,Bank Permata,Giro,Aktif,2021-01-18,12675322,926025,757112,114,1,5662430
ACC002155,3671011105721580,6587092351,Bank Danamon,Giro,Aktif,2022-05-17,27385171,1370051,1017619,45,0,20954414
ACC002156,3275010709871581,2890295988,Bank BCA,Tabungan,Aktif,2018-05-04,48322143,1814977,1275942,59,0,44008667
ACC002157,3671010811991582,2044508738,BPR Mitra Usaha,Tabungan,Dormant,2019-06-04,32219839,1631141,1302071,22,0,5220737
ACC002158,3671010209801583,8321946844,Bank Permata,Tabungan,Aktif,2022-01-26,4100766,533892,484457,45,0,2807272
ACC002159,3674014604691584,1055313588,BPR Mitra Usaha,Tabungan,Aktif,2020-03-16,18096358,1563945,1340799,82,0,21004910
ACC002160,3172015909701585,8498127430,Bank BRI,Tabungan,Aktif,2021-05-31,22598745,3890119,3378942,43,1,14574688
ACC002161,3671014904891586,2613887804,Bank Permata,Giro,Aktif,2016-08-20,22843318,1189561,861734,28,0,34572086
ACC002162,3671014504991587,4631837216,Bank OCBC NISP,Tabungan,Aktif,2022-07-11,7551368,1193855,1091828,194,0,7852743
ACC002163,3671016805801588,7333839727,Bank CIMB Niaga,Giro,Aktif,2024-11-07,7877021,1866491,1693322,132,0,11868879
ACC002164,3173011001771589,8196475889,Bank Danamon,Giro,Aktif,2017-01-25,41796249,3273369,2629507,79,0,62471411
ACC002165,3173011001771589,8242423165,Bank Permata,Giro,Dormant,2020-12-21,45468928,3468087,2856611,119,0,10848498
ACC002166,3172016701001590,1254369610,BPR Mitra Usaha,Giro,Dormant,2024-01-15,33692644,1762241,1305582,104,1,7857930
ACC002167,3671014301011591,4613393791,Bank Permata,Giro,Aktif,2015-09-04,24696762,3271614,2943555,72,0,41178250
ACC002168,3671013101821592,9170706239,Bank CIMB Niaga,Giro,Aktif,2019-04-05,7822008,764822,627522,96,0,8611169
ACC002169,3671011206651593,9847505152,Bank Danamon,Giro,Aktif,2024-10-25,2947986,700503,652951,180,1,2897145
ACC002170,3671016410651594,5064183950,Bank Permata,Tabungan,Aktif,2015-08-14,19183231,3492081,3257593,190,0,8835682
ACC002171,3671016410651594,7245025436,Bank BCA,Giro,Aktif,2024-02-13,64166068,3432864,2621541,150,0,61029194
ACC002172,3276010510921595,5612971432,Bank OCBC NISP,Giro,Aktif,2019-08-18,40753391,2034013,1602221,128,0,58748021
ACC002173,3174015101651596,7053570965,Bank Permata,Tabungan,Aktif,2024-07-17,15847800,993456,748843,90,0,15998087
ACC002174,3271011005691597,3151292822,Bank OCBC NISP,Giro,Dormant,2015-02-16,10116742,810527,607781,40,0,937296
ACC002175,3174016310881598,5583206377,Bank BRI,Tabungan,Aktif,2020-08-19,14128232,1045221,875809,27,0,23952443
ACC002176,3174015205751599,2166419816,Bank Danamon,Giro,Aktif,2025-05-25,27328989,4246088,3820654,45,0,14247633
ACC002177,3174015205751599,6204841183,Bank Mandiri,Giro,Aktif,2017-09-02,81966560,3049684,2199190,177,0,135112996
ACC002178,3271016405721600,6655185814,Bank Panin,Tabungan,Aktif,2019-01-30,41437287,3299200,2313670,122,0,33068079
ACC002179,3271016405721600,2964005176,Bank Permata,Giro,Aktif,2021-03-02,8361629,2281741,2119743,132,0,7472618
ACC002180,3276014704731601,3371506686,BPR Mitra Usaha,Tabungan,Aktif,2022-07-24,6955420,580439,496464,24,1,-13055
ACC002181,3674015410781602,7287678427,Bank BCA,Giro,Aktif,2020-09-17,18184370,970498,686553,36,0,30606701
ACC002182,3674015410781602,1158247555,Bank Danamon,Tabungan,Aktif,2015-08-26,2480921,833087,791552,21,0,1390936
ACC002183,3171016112881603,7847239743,Bank Danamon,Giro,Aktif,2021-04-01,14473617,1880216,1621125,180,0,12128104
ACC002184,3671012402651604,7123910378,BPR Mitra Usaha,Tabungan,Aktif,2015-12-26,15916080,1721558,1548598,89,0,22164917
ACC002185,3671012402651604,8582485170,Bank Mandiri,Giro,Aktif,2017-12-12,47891908,2401730,1727046,69,0,41040398
ACC002186,3671013005931605,9245945889,BNI,Tabungan,Aktif,2024-11-29,45217825,4787318,3696427,116,0,40736021
ACC002187,3671013005931605,1373867778,Bank Panin,Giro,Aktif,2019-10-25,33488305,3906334,3381628,66,0,29896173
ACC002188,3171016103911606,4845222234,Bank BCA,Giro,Aktif,2020-10-25,13757512,1176743,865032,191,0,17450376
ACC002189,3173016712671607,1313904544,Bank BNI,Tabungan,Aktif,2016-09-10,21180375,2396780,2134596,178,0,25053000
ACC002190,3173016712671607,7720713845,Bank Permata,Giro,Aktif,2021-01-13,33177434,2949131,2561284,116,0,46692890
ACC002191,3271016602861608,7107303271,Bank Permata,Tabungan,Aktif,2015-10-04,2580905,2464275,2412869,87,0,4340132
ACC002192,3175015701911609,7973723028,Bank CIMB Niaga,Giro,Aktif,2019-12-23,3401733,1104006,1027659,88,0,4403643
ACC002193,3175015701911609,8803711576,Bank Permata,Giro,Aktif,2017-09-19,9903327,813898,671759,89,0,8722954
ACC002194,3275012112741610,4956493772,Bank Permata,Tabungan,Dormant,2021-12-17,4094275,419052,323202,157,3,538184
ACC002195,3671012802841611,5663557457,Bank BRI,Giro,Dormant,2021-12-02,27272989,2572951,2125481,50,0,4361324
ACC002196,3671012802841611,9393306818,BPR Mitra Usaha,Tabungan,Dormant,2024-03-07,34725364,2307651,1780317,67,0,8152889
ACC002197,3276010706651612,5298664172,Bank BRI,Giro,Aktif,2021-03-04,23810953,1004032,723092,126,0,25514829
ACC002198,3276010706651612,1824682016,Bank Danamon,Giro,Aktif,2025-02-23,9983597,1304014,1175867,29,1,-100550
ACC002199,3271016404021613,5736842057,Bank Danamon,Tabungan,Aktif,2025-04-19,41658782,3321038,2432055,68,3,-297779
ACC002200,3276015402781614,5775354694,Bank Mandiri,Giro,Aktif,2022-02-18,18680838,2208944,1797632,162,0,9579045
ACC002201,3276014206741615,4044248248,Bank Permata,Giro,Aktif,2017-09-13,9366093,1854217,1713177,65,0,13208598
ACC002202,3174011611881616,4576808687,Bank BNI,Giro,Aktif,2017-08-27,31014445,2641096,2135638,108,0,14192866
ACC002203,3174011611881616,2617492974,Bank BNI,Giro,Aktif,2020-01-14,25352430,1933054,1364451,172,0,27357492
ACC002204,3172010109911617,6444835039,Bank CIMB Niaga,Tabungan,Aktif,2022-03-26,31860575,1320292,946713,169,0,21214614
ACC002205,3671015110921618,6991791538,Bank BRI,Tabungan,Aktif,2015-03-14,32978683,1683501,1188367,80,0,52111245
ACC002206,3671015110921618,3302647637,Bank Panin,Giro,Aktif,2020-07-27,24351816,1724569,1319311,197,1,13005690
ACC002207,3172012204671619,8929423592,Bank OCBC NISP,Giro,Dormant,2020-06-24,27490042,3063000,2760632,187,0,4062992
