personId;displayName;email;phone;avgRate;responseCount;incidentCount;totalTicketReopenCount;groupedIncidents.A_INTERNET \\ A_INTERNET_001 \\ A_INTERNET_001_001 \\ A_INTERNET_001_001_002;responses.createdAt;tanggal;respon_tanggal;responses.updatedAt;responses.userId;responses.userEmail;responses.userName;responses.phone;responses.indiHomeNum;responses.rate;responses.crewId;responses.selectedOptions;responses.comments;;responses.region_new;responses.region;responses.witel_new;responses.witel;responses.sto;responses.reopenCount;responses.ticketId;createdAt;updatedAt;crewId;groupedIncidents.A_IPTV \\ A_IPTV_001 \\ A_IPTV_001_001 \\ A_IPTV_001_001_002;groupedIncidents;responses.bookingId;groupedIncidents.A_INTERNET \\ A_INTERNET_001 \\ A_INTERNET_001_001 \\ A_INTERNET_001_001_001;groupedIncidents.A_INTERNET \\ A_INTERNET_001 \\ A_INTERNET_001_006;groupedIncidents.A_INTERNET \\ A_INTERNET_001 \\ A_INTERNET_001_005;groupedIncidents.A_VOICE \\ A_VOICE_001 \\ A_VOICE_001_002 \\ A_VOICE_001_002_004;groupedIncidents.A_INTERNET \\ A_INTERNET_001 \\ A_INTERNET_001_003 \\ A_INTERNET_001_003_003;groupedIncidents.A_IPTV \\ A_IPTV_001 \\ A_IPTV_001_003 \\ A_IPTV_001_003_001;groupedIncidents.A_IPTV \\ A_IPTV_001 \\ A_IPTV_001_003 \\ A_IPTV_001_003_002;groupedIncidents.A_VOICE \\ A_VOICE_001 \\ A_VOICE_001_002 \\ A_VOICE_001_002_009;groupedIncidents.A_INTERNET \\ A_INTERNET_001 \\ A_INTERNET_001_004;groupedIncidents.A_VOICE \\ A_VOICE_001 \\ A_VOICE_001_002 \\ A_VOICE_001_002_005;groupedIncidents.A_INTERNET \\ A_INTERNET_001 \\ A_INTERNET_001_002 \\ A_INTERNET_001_002_004,,,,,
20990186;nama teknisi;xxxx@email.com;88888888888;05.00;2;2;0;2;2021-12-24T14:49:20+07:00;24/12/2021;Des-21;2021-12-24T14:49:20+07:00;61c3d55e3dc7d2001bcadd19;xxxx@email.com;nama pelanggan;88888888888;162xxxxxxx;5;A6STG022;Datang tepat waktu,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 6;;KALIMANTAN BARAT;KALBAR;STG;0;IN121386868;2021-11-19T14:06:45+07:00;2021-12-24T14:49:20+07:00;;;;;;;;;;;;;;;,,,
20010019;nama teknisi;xxxx@email.com;88888888888;05.00;2;2;0;2;2021-11-19T14:06:45+07:00;19/11/2021;Nov-21;2021-11-19T14:06:45+07:00;60a6cd6ded9f9f6a847d7ec5;xxxx@email.com;nama pelanggan;88888888888;162xxxxxxx;5;A6STG022;Menyelesaikan gangguan dengan cepat;;;REGIONAL 6;KALIMANTAN;KALIMANTAN BARAT;KALBAR;STG;0;IN117250315;2021-11-19T14:06:45+07:00;2021-12-24T14:49:20+07:00;;;;;;;;;;;;;;;,,,,,
20010019;nama teknisi;xxxx@email.com;88888888888;05.00;2;2;0;2;2021-12-24T14:49:20+07:00;24/12/2021;Des-21;2021-12-24T14:49:20+07:00;61c3d55e3dc7d2001bcadd19;xxxx@email.com;nama pelanggan;88888888888;162xxxxxxx;5;A6STG022;Datang tepat waktu,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 6;;KALIMANTAN BARAT;KALBAR;STG;0;IN121386868;2021-11-19T14:06:45+07:00;2021-12-24T14:49:20+07:00;;;;;;;;;;;;;;;,,,
POJ3TSM2_11;nama teknisi;xxxx@email.com;88888888888;04.00;7;7;0;5;2021-12-24T16:22:11+07:00;24/12/2021;Des-21;2021-12-24T16:22:11+07:00;60a6cb25ed9f9f6a8467ec51;xxxx@email.com;nama pelanggan;88888888888;131xxxxxxx;1;A3GRU005;Tidak datang tepat waktu;;;REGIONAL 3;DATEL GARUT;TASIKMALAYA;TASIKMALAYA;KDN;0;IN121402531;2021-11-19T14:48:26+07:00;2021-12-30T16:00:32+07:00;;;;;2;;;;;;;;;;,,,,,
POJ3TSM2_11;nama teknisi;xxxx@email.com;88888888888;04.00;7;7;0;5;2021-12-28T16:55:02+07:00;28/12/2021;Des-21;2021-12-28T16:55:02+07:00;60a6cf07ed9f9f6a848b69ab;xxxx@email.com;nama pelanggan;88888888888;131xxxxxxx;2;A3GRU005;Penyelesaikan gangguan lambat;;;REGIONAL 3;DATEL GARUT;TASIKMALAYA;TASIKMALAYA;KDN;0;IN121856942;2021-11-19T14:48:26+07:00;2021-12-30T16:00:32+07:00;;;;;2;;;;;;;;;;,,,,,
POJ3TSM2_11;nama teknisi;xxxx@email.com;88888888888;04.00;7;7;0;5;2021-11-19T14:48:26+07:00;19/11/2021;Nov-21;2021-11-19T14:48:26+07:00;60a6c86fed9f9f6a844d21cd;xxxx@email.com;nama pelanggan;88888888888;131xxxxxxx;5;A3GRU005;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 3;DATEL GARUT;TASIKMALAYA;TASIKMALAYA;KDN;0;IN116706704;2021-11-19T14:48:26+07:00;2021-12-30T16:00:32+07:00;;;;;2;;;;;;;;;;,
POJ3TSM2_11;nama teknisi;xxxx@email.com;88888888888;04.00;7;7;0;5;2021-12-23T16:49:05+07:00;23/12/2021;Des-21;2021-12-23T16:49:05+07:00;61102775f5fc148c59451f17;xxxx@email.com;nama pelanggan;88888888888;131xxxxxxx;5;A3GRU005;Menyelesaikan gangguan dengan cepat;;;REGIONAL 3;REGIONAL 3;TASIKMALAYA;TASIKMALAYA;KDN;0;IN121428121;2021-11-19T14:48:26+07:00;2021-12-30T16:00:32+07:00;;;;;2;;;;;;;;;;,,,,,
POJ3TSM2_11;nama teknisi;xxxx@email.com;88888888888;04.00;7;7;0;5;2021-12-24T10:16:18+07:00;24/12/2021;Des-21;2021-12-24T10:16:18+07:00;61730db8ed9f9fbe881df098;xxxx@email.com;nama pelanggan;88888888888;131xxxxxxx;5;A3GRU005;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 3;;TASIKMALAYA;TASIKMALAYA;KDN;0;IN121504761;2021-11-19T14:48:26+07:00;2021-12-30T16:00:32+07:00;;;;;2;;;;;;;;;;,
POJ3TSM2_11;nama teknisi;xxxx@email.com;88888888888;04.00;7;7;0;5;2021-12-29T10:28:03+07:00;29/12/2021;Des-21;2021-12-29T10:28:03+07:00;60a6cf07ed9f9f6a848b69ab;xxxx@email.com;nama pelanggan;88888888888;131xxxxxxx;5;A3GRU005;Menyelesaikan gangguan dengan cepat;;;REGIONAL 3;DATEL GARUT;TASIKMALAYA;TASIKMALAYA;KDN;0;IN121994817;2021-11-19T14:48:26+07:00;2021-12-30T16:00:32+07:00;;;;;2;;;;;;;;;;,,,,,
POJ3TSM2_11;nama teknisi;xxxx@email.com;88888888888;04.00;7;7;0;5;2021-12-30T16:00:32+07:00;30/12/2021;Des-21;2021-12-30T16:00:32+07:00;60a6ca99ed9f9f6a8461a9b2;xxxx@email.com;nama pelanggan;88888888888;131xxxxxxx;5;A3GRU005;Datang tepat waktu;;;REGIONAL 3;DATEL GARUT;TASIKMALAYA;TASIKMALAYA;KDN;0;IN122197991;2021-11-19T14:48:26+07:00;2021-12-30T16:00:32+07:00;;;;;2;;;;;;;;;;,,,,,
16910868;nama teknisi;xxxx@email.com;88888888888;05.00;4;4;0;1;2021-11-19T14:52:03+07:00;19/11/2021;Nov-21;2021-11-19T14:52:03+07:00;60a6d93aed9f9f6a84e813de;xxxx@email.com;nama pelanggan;88888888888;111xxxxxxx;5;FZPGP227;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 1;;BANGKA BELITUNG;BABEL;PGP;0;IN117259702;2021-11-19T14:52:03+07:00;2021-12-08T13:30:53+07:00;;;;;2;;;;1;;;;;;,
16910868;nama teknisi;xxxx@email.com;88888888888;05.00;4;4;0;1;2021-12-05T13:46:07+07:00;05/12/2021;Des-21;2021-12-05T13:46:07+07:00;60a6da5ded9f9f6a84f300d9;xxxx@email.com;nama pelanggan;88888888888;111xxxxxxx;5;FZPGP224;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 1;DATEL BANGKA BELITUNG;BANGKA BELITUNG;BABEL;PGP;0;IN119021643;2021-11-19T14:52:03+07:00;2021-12-08T13:30:53+07:00;;;;;2;;;;1;;;;;;,
16910868;nama teknisi;xxxx@email.com;88888888888;05.00;4;4;0;1;2021-12-06T12:35:59+07:00;06/12/2021;Des-21;2021-12-06T12:35:59+07:00;60a6d3afed9f9f6a84b8b1b5;xxxx@email.com;nama pelanggan;88888888888;111xxxxxxx;5;FZPGP118;Datang tepat waktu;;;REGIONAL 1;SUMATRA;BANGKA BELITUNG;BABEL;PGP;0;IN117144881;2021-11-19T14:52:03+07:00;2021-12-08T13:30:53+07:00;;;;;2;;;;1;;;;;;,,,,,
16910868;nama teknisi;xxxx@email.com;88888888888;05.00;4;4;0;1;2021-12-08T13:30:53+07:00;08/12/2021;Des-21;2021-12-08T13:30:53+07:00;60a6d875ed9f9f6a84e3a963;xxxx@email.com;nama pelanggan;88888888888;111xxxxxxx;5;FZPGP104;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 1;DATEL BANGKA BELITUNG;BANGKA BELITUNG;BABEL;PGP;0;IN119017917;2021-11-19T14:52:03+07:00;2021-12-08T13:30:53+07:00;;;;;2;;;;1;;;;;;,
RG92150177;nama teknisi;xxxx@email.com;88888888888;05.00;5;5;0;2;2021-11-19T16:14:03+07:00;19/11/2021;Nov-21;2021-11-19T16:14:03+07:00;60a6d245ed9f9f6a84a99617;xxxx@email.com;nama pelanggan;88888888888;141xxxxxxx;5;F4PGR141;Menyelesaikan gangguan dengan cepat;;;REGIONAL 4;DATEL YOGYAKARTA;YOGYAKARTA;YOGYAKARTA;PGR;0;IN117275962;2021-11-19T16:14:03+07:00;2021-12-07T09:30:04+07:00;;;;;3;;;;;;;;;;,,,,,
RG92150177;nama teknisi;xxxx@email.com;88888888888;05.00;5;5;0;2;2021-12-06T21:27:51+07:00;06/12/2021;Des-21;2021-12-06T21:27:51+07:00;60a6d2eded9f9f6a84b0b567;xxxx@email.com;nama pelanggan;88888888888;141xxxxxxx;5;F4PGR141;Datang tepat waktu,Menyelesaikan gangguan dengan cepat;;;REGIONAL 4;YOGYAKARTA;YOGYAKARTA;YOGYAKARTA;PGR;0;IN119217907;2021-11-19T16:14:03+07:00;2021-12-07T09:30:04+07:00;;;;;3;;;;;;;;;;,,,,
RG92150177;nama teknisi;xxxx@email.com;88888888888;05.00;5;5;0;2;2021-12-06T21:29:05+07:00;06/12/2021;Des-21;2021-12-06T21:29:05+07:00;60a6d2eded9f9f6a84b0b567;xxxx@email.com;nama pelanggan;88888888888;141xxxxxxx;5;F4PGR141;Datang tepat waktu,Menyelesaikan gangguan dengan cepat;;;REGIONAL 4;YOGYAKARTA;YOGYAKARTA;YOGYAKARTA;PGR;0;IN119217907;2021-11-19T16:14:03+07:00;2021-12-07T09:30:04+07:00;;;;;3;;;;;;;;;;,,,,
RG92150177;nama teknisi;xxxx@email.com;88888888888;05.00;5;5;0;2;2021-12-06T21:30:22+07:00;06/12/2021;Des-21;2021-12-06T21:30:22+07:00;60a6d2eded9f9f6a84b0b567;xxxx@email.com;nama pelanggan;88888888888;141xxxxxxx;5;F4PGR141;Datang tepat waktu,Menyelesaikan gangguan dengan cepat;;;REGIONAL 4;YOGYAKARTA;YOGYAKARTA;YOGYAKARTA;PGR;0;IN119217907;2021-11-19T16:14:03+07:00;2021-12-07T09:30:04+07:00;;;;;3;;;;;;;;;;,,,,
RG92150177;nama teknisi;xxxx@email.com;88888888888;05.00;5;5;0;2;2021-12-07T09:30:04+07:00;07/12/2021;Des-21;2021-12-07T09:30:04+07:00;60a6c785ed9f9f6a84426740;xxxx@email.com;nama pelanggan;88888888888;146xxxxxxx;5;F4BBS253;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 4;JAWA TENGAH;YOGYAKARTA;DI YOGYAKARTA;BTL;0;IN119247047;2021-11-19T16:14:03+07:00;2021-12-07T09:30:04+07:00;;;;;3;;;;;;;;;;,
20920993;nama teknisi;xxxx@email.com;88888888888;05.00;5;5;0;2;2021-11-19T16:14:03+07:00;19/11/2021;Nov-21;2021-11-19T16:14:03+07:00;60a6d245ed9f9f6a84a99617;xxxx@email.com;nama pelanggan;88888888888;141xxxxxxx;5;F4PGR141;Menyelesaikan gangguan dengan cepat;;;REGIONAL 4;DATEL YOGYAKARTA;YOGYAKARTA;YOGYAKARTA;PGR;0;IN117275962;2021-11-19T16:14:03+07:00;2021-12-07T09:30:04+07:00;;;;;3;;;;;;;;;;,,,,,
20920993;nama teknisi;xxxx@email.com;88888888888;05.00;5;5;0;2;2021-12-06T21:27:51+07:00;06/12/2021;Des-21;2021-12-06T21:27:51+07:00;60a6d2eded9f9f6a84b0b567;xxxx@email.com;nama pelanggan;88888888888;141xxxxxxx;5;F4PGR141;Datang tepat waktu,Menyelesaikan gangguan dengan cepat;;;REGIONAL 4;YOGYAKARTA;YOGYAKARTA;YOGYAKARTA;PGR;0;IN119217907;2021-11-19T16:14:03+07:00;2021-12-07T09:30:04+07:00;;;;;3;;;;;;;;;;,,,,
20920993;nama teknisi;xxxx@email.com;88888888888;05.00;5;5;0;2;2021-12-06T21:29:05+07:00;06/12/2021;Des-21;2021-12-06T21:29:05+07:00;60a6d2eded9f9f6a84b0b567;xxxx@email.com;nama pelanggan;88888888888;141xxxxxxx;5;F4PGR141;Datang tepat waktu,Menyelesaikan gangguan dengan cepat;;;REGIONAL 4;YOGYAKARTA;YOGYAKARTA;YOGYAKARTA;PGR;0;IN119217907;2021-11-19T16:14:03+07:00;2021-12-07T09:30:04+07:00;;;;;3;;;;;;;;;;,,,,
20920993;nama teknisi;xxxx@email.com;88888888888;05.00;5;5;0;2;2021-12-06T21:30:22+07:00;06/12/2021;Des-21;2021-12-06T21:30:22+07:00;60a6d2eded9f9f6a84b0b567;xxxx@email.com;nama pelanggan;88888888888;141xxxxxxx;5;F4PGR141;Datang tepat waktu,Menyelesaikan gangguan dengan cepat;;;REGIONAL 4;YOGYAKARTA;YOGYAKARTA;YOGYAKARTA;PGR;0;IN119217907;2021-11-19T16:14:03+07:00;2021-12-07T09:30:04+07:00;;;;;3;;;;;;;;;;,,,,
20920993;nama teknisi;xxxx@email.com;88888888888;05.00;5;5;0;2;2021-12-07T09:30:04+07:00;07/12/2021;Des-21;2021-12-07T09:30:04+07:00;60a6c785ed9f9f6a84426740;xxxx@email.com;nama pelanggan;88888888888;146xxxxxxx;5;F4BBS253;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 4;JAWA TENGAH;YOGYAKARTA;DI YOGYAKARTA;BTL;0;IN119247047;2021-11-19T16:14:03+07:00;2021-12-07T09:30:04+07:00;;;;;3;;;;;;;;;;,
16970752;nama teknisi;xxxx@email.com;88888888888;0,209722222;8;8;0;2;2021-11-21T23:25:31+07:00;21/11/2021;Nov-21;2021-11-21T23:25:31+07:00;60a6c85ced9f9f6a844c4c24;xxxx@email.com;nama pelanggan;88888888888;161xxxxxxx;2;F6MFMK12;Penyelesaikan gangguan lambat;;;REGIONAL 6;DATEL BALIKPAPAN;BALIKPAPAN;BALIKPAPAN;GSA;0;IN117580330;2021-11-19T16:58:48+07:00;2022-01-01T05:10:52+07:00;;;;;3;;;;3;;;;;;,,,,
16970752;nama teknisi;xxxx@email.com;88888888888;0,209722222;8;8;0;2;2021-11-19T16:58:48+07:00;19/11/2021;Nov-21;2021-11-19T16:58:48+07:00;60a6c9fced9f9f6a845e9630;xxxx@email.com;nama pelanggan;88888888888;161xxxxxxx;5;F6MFMK12;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 6;;BALIKPAPAN;BALIKPAPAN;GSA;0;IN117204938;2021-11-19T16:58:48+07:00;2022-01-01T05:10:52+07:00;;;;;3;;;;3;;;;;;
16970752;nama teknisi;xxxx@email.com;88888888888;0,209722222;8;8;0;2;2021-11-19T16:58:51+07:00;19/11/2021;Nov-21;2021-11-19T16:58:51+07:00;60a6c9fced9f9f6a845e9630;xxxx@email.com;nama pelanggan;88888888888;161xxxxxxx;5;F6MFMK12;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 6;;BALIKPAPAN;BALIKPAPAN;GSA;0;IN117204938;2021-11-19T16:58:48+07:00;2022-01-01T05:10:52+07:00;;;;;3;;;;3;;;;;;
16970752;nama teknisi;xxxx@email.com;88888888888;0,209722222;8;8;0;2;2021-11-19T16:59:36+07:00;19/11/2021;Nov-21;2021-11-19T16:59:36+07:00;60a6c9fced9f9f6a845e9630;xxxx@email.com;nama pelanggan;88888888888;161xxxxxxx;5;F6MFMK12;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 6;;BALIKPAPAN;BALIKPAPAN;GSA;0;IN117204938;2021-11-19T16:58:48+07:00;2022-01-01T05:10:52+07:00;;;;;3;;;;3;;;;;;
16970752;nama teknisi;xxxx@email.com;88888888888;0,209722222;8;8;0;2;2021-12-24T09:12:08+07:00;24/12/2021;Des-21;2021-12-24T09:12:08+07:00;61c518c91f5c68001c565d7e;xxxx@email.com;nama pelanggan;88888888888;162xxxxxxx;5;F6MFMK12;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 6;;BALIKPAPAN;BALIKPAPAN;BAM;0;IN121501964;2021-11-19T16:58:48+07:00;2022-01-01T05:10:52+07:00;;;;;3;;;;3;;;;;;
16970752;nama teknisi;xxxx@email.com;88888888888;0,209722222;8;8;0;2;2021-12-28T16:17:02+07:00;28/12/2021;Des-21;2021-12-28T16:17:02+07:00;60a6d7cded9f9f6a84dcb9ce;xxxx@email.com;nama pelanggan;88888888888;162xxxxxxx;5;F6MFMK12;Menyelesaikan gangguan dengan cepat;;;REGIONAL 6;DATEL BALIKPAPAN;BALIKPAPAN;BALIKPAPAN;BAM;0;IN121980937;2021-11-19T16:58:48+07:00;2022-01-01T05:10:52+07:00;;;;;3;;;;3;;;;;;,,,,
16970752;nama teknisi;xxxx@email.com;88888888888;0,209722222;8;8;0;2;2022-01-01T05:10:11+07:00;01/01/2022;Jan-22;2022-01-01T05:10:11+07:00;60a6d878ed9f9f6a84e3dc42;xxxx@email.com;nama pelanggan;88888888888;162xxxxxxx;5;F6MFMK12;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 6;;BALIKPAPAN;BALIKPAPAN;BAM;0;IN122214362;2021-11-19T16:58:48+07:00;2022-01-01T05:10:52+07:00;;;;;3;;;;3;;;;;;
16970752;nama teknisi;xxxx@email.com;88888888888;0,209722222;8;8;0;2;2022-01-01T05:10:52+07:00;01/01/2022;Jan-22;2022-01-01T05:10:52+07:00;60a6d878ed9f9f6a84e3dc42;xxxx@email.com;nama pelanggan;88888888888;162xxxxxxx;5;F6MFMK12;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 6;;BALIKPAPAN;BALIKPAPAN;BAM;0;IN122214362;2021-11-19T16:58:48+07:00;2022-01-01T05:10:52+07:00;;;;;3;;;;3;;;;;;
POJ3SKB2_041;nama teknisi;xxxx@email.com;88888888888;05.00;2;2;0;2;2021-11-19T18:19:41+07:00;19/11/2021;Nov-21;2021-11-19T18:19:41+07:00;614b5561f5fc1485741f5dd8;xxxx@email.com;nama pelanggan;88888888888;131xxxxxxx;5;F3TGE001;Menyelesaikan gangguan dengan cepat;;;REGIONAL 3;DATEL CIANJUR;SUKABUMI;SUKABUMI;TGE;0;IN117271426;2021-11-19T18:19:41+07:00;2021-12-24T17:35:04+07:00;;;;;;;;;;;;;;;,,,,,
POJ3SKB2_041;nama teknisi;xxxx@email.com;88888888888;05.00;2;2;0;2;2021-12-24T17:35:04+07:00;24/12/2021;Des-21;2021-12-24T17:35:04+07:00;60a6c51eed9f9f6a842bd151;xxxx@email.com;nama pelanggan;88888888888;131xxxxxxx;5;F3TGE001;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 3;DATEL CIANJUR;SUKABUMI;SUKABUMI;TGE;0;IN121047697;2021-11-19T18:19:41+07:00;2021-12-24T17:35:04+07:00;;;;;;;;;;;;;;;,
15892678;nama teknisi;xxxx@email.com;88888888888;05.00;2;2;0;2;2021-11-19T18:19:41+07:00;19/11/2021;Nov-21;2021-11-19T18:19:41+07:00;614b5561f5fc1485741f5dd8;xxxx@email.com;nama pelanggan;88888888888;131xxxxxxx;5;F3TGE001;Menyelesaikan gangguan dengan cepat;;;REGIONAL 3;DATEL CIANJUR;SUKABUMI;SUKABUMI;TGE;0;IN117271426;2021-11-19T18:19:41+07:00;2021-12-24T17:35:04+07:00;;;;;;;;;;;;;;;,,,,,
15892678;nama teknisi;xxxx@email.com;88888888888;05.00;2;2;0;2;2021-12-24T17:35:04+07:00;24/12/2021;Des-21;2021-12-24T17:35:04+07:00;60a6c51eed9f9f6a842bd151;xxxx@email.com;nama pelanggan;88888888888;131xxxxxxx;5;F3TGE001;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 3;DATEL CIANJUR;SUKABUMI;SUKABUMI;TGE;0;IN121047697;2021-11-19T18:19:41+07:00;2021-12-24T17:35:04+07:00;;;;;;;;;;;;;;;,
18970194;nama teknisi;xxxx@email.com;88888888888;05.00;2;2;0;1;2021-11-19T18:22:19+07:00;19/11/2021;Nov-21;2021-11-19T18:22:19+07:00;60a6d83fed9f9f6a84e16ec0;xxxx@email.com;nama pelanggan;88888888888;111xxxxxxx;5;A1CTD075;Ramah;;;REGIONAL 1;DATEL MEDAN;MEDAN;MEDAN;CTD;0;IN113118224;2021-11-19T18:22:19+07:00;2021-12-07T16:53:58+07:00;;;;;1;;;;;;;;;;,,,,,
18970194;nama teknisi;xxxx@email.com;88888888888;05.00;2;2;0;1;2021-12-07T16:53:58+07:00;07/12/2021;Des-21;2021-12-07T16:53:58+07:00;60a6c823ed9f9f6a8449aca7;xxxx@email.com;nama pelanggan;88888888888;111xxxxxxx;5;A1CTD075;Menjelaskan penyebab gangguan;;;REGIONAL 1;DATEL MEDAN;MEDAN;MEDAN;CTD;0;IN119328540;2021-11-19T18:22:19+07:00;2021-12-07T16:53:58+07:00;;;;;1;;;;;;;;;;,,,,,
TAW4KUD_012;nama teknisi;xxxx@email.com;88888888888;05.00;2;2;0;1;2021-11-19T19:30:35+07:00;19/11/2021;Nov-21;2021-11-19T19:30:35+07:00;60a6ce34ed9f9f6a8482d891;xxxx@email.com;nama pelanggan;88888888888;141xxxxxxx;5;F4KUD045;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 4;DATEL KUDUS;KUDUS;KUDUS;KUD;0;IN117244808;2021-11-19T19:30:35+07:00;2021-12-21T09:11:33+07:00;;;;;1;;;;;;;;;;,
TAW4KUD_012;nama teknisi;xxxx@email.com;88888888888;05.00;2;2;0;1;2021-12-21T09:11:33+07:00;21/12/2021;Des-21;2021-12-21T09:11:33+07:00;60a6d945ed9f9f6a84e879dc;xxxx@email.com;nama pelanggan;88888888888;141xxxxxxx;5;F4KUD011;Ramah,Menyelesaikan gangguan dengan cepat;;;REGIONAL 4;JAWA TENGAH;KUDUS;JATENG TIMUR UTARA  (KUDUS);KUD;0;IN119563957;2021-11-19T19:30:35+07:00;2021-12-21T09:11:33+07:00;;;;;1;;;;;;;;;;,,,,
TAW2BEKASI_183;nama teknisi;xxxx@email.com;88888888888;05.00;3;3;0;2;2021-11-19T20:04:07+07:00;19/11/2021;Nov-21;2021-11-19T20:04:07+07:00;60a6c9b6ed9f9f6a845b4ff3;xxxx@email.com;nama pelanggan;88888888888;122xxxxxxx;5;A2KLB024;Datang tepat waktu,Menyelesaikan gangguan dengan cepat;;;REGIONAL 2;;BEKASI;BEKASI;KLB;0;IN117239019;2021-11-19T20:04:07+07:00;2021-12-04T15:39:23+07:00;;;;;1;;;;;;;;;;,,,,
TAW2BEKASI_183;nama teknisi;xxxx@email.com;88888888888;05.00;3;3;0;2;2021-11-30T13:04:35+07:00;30/11/2021;Nov-21;2021-11-30T13:04:35+07:00;60a6c886ed9f9f6a844e52a8;xxxx@email.com;nama pelanggan;88888888888;122xxxxxxx;5;A2KLB001;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 2;DATEL BEKASI;BEKASI;BEKASI;KLB;0;IN118393559;2021-11-19T20:04:07+07:00;2021-12-04T15:39:23+07:00;;;;;1;;;;;;;;;;,
TAW2BEKASI_183;nama teknisi;xxxx@email.com;88888888888;05.00;3;3;0;2;2021-12-04T15:39:23+07:00;04/12/2021;Des-21;2021-12-04T15:39:23+07:00;60a6d04fed9f9f6a8499c74b;xxxx@email.com;nama pelanggan;88888888888;122xxxxxxx;5;A2KLB001;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 2;DATEL BEKASI;BEKASI;BEKASI;KLB;0;IN119002589;2021-11-19T20:04:07+07:00;2021-12-04T15:39:23+07:00;;;;;1;;;;;;;;;;,
16940179;nama teknisi;xxxx@email.com;88888888888;0,208333333;5;5;0;4;2022-01-02T16:03:05+07:00;02/01/2022;Jan-22;2022-01-02T16:03:05+07:00;60a6d704ed9f9f6a84d4da9a;xxxx@email.com;nama pelanggan;88888888888;121xxxxxxx;3;F2CKG906;Penyelesaikan gangguan lambat;;;REGIONAL 2;DATEL JAKARTA BARAT;JAKARTA BARAT;JAKARTA BARAT;CKG;0;IN120823254;2021-11-19T20:23:00+07:00;2022-01-04T17:36:50+07:00;;;;;1;;;;;;;;;;,,,,
16940179;nama teknisi;xxxx@email.com;88888888888;0,208333333;5;5;0;4;2021-11-19T20:23:00+07:00;19/11/2021;Nov-21;2021-11-19T20:23:00+07:00;60a6cd0fed9f9f6a84796608;xxxx@email.com;nama pelanggan;88888888888;122xxxxxxx;5;F2CKG506;Ramah,Menjelaskan penyebab gangguan,Menyelesaikan gangguan dengan cepat;;;REGIONAL 2;DATEL JAKARTA BARAT;JAKARTA BARAT;JAKARTA BARAT;CKG;0;IN116234150;2021-11-19T20:23:00+07:00;2022-01-04T17:36:50+07:00;;;;;1;;;;;;;;;;,,
